  2.579D+00 -8.348D-01
  7.004D-01 -5.109D-01
  2.566D-01  2.211D-01
  7.174D-02  2.984D+00
 -2.255D-02 -1.235D+01
 -7.503D-02 -3.989D+00
 -1.050D-01 -2.836D+00
 -1.216D-01 -2.338D+00
 -1.298D-01 -2.041D+00
 -1.326D-01 -1.835D+00
 -1.319D-01 -1.679D+00
 -1.288D-01 -1.557D+00
 -1.243D-01 -1.459D+00
 -1.189D-01 -1.379D+00
 -1.131D-01 -1.313D+00
 -1.071D-01 -1.260D+00
 -1.011D-01 -1.216D+00
 -9.524D-02 -1.180D+00
 -8.965D-02 -1.150D+00
 -8.433D-02 -1.125D+00
 -7.931D-02 -1.104D+00
 -7.460D-02 -1.086D+00
 -7.020D-02 -1.070D+00
 -6.610D-02 -1.055D+00
 -6.228D-02 -1.041D+00
 -5.872D-02 -1.027D+00
 -5.541D-02 -1.014D+00
 -5.232D-02 -9.993D-01
 -4.945D-02 -9.843D-01
 -4.678D-02 -9.682D-01
 -4.430D-02 -9.504D-01
 -4.201D-02 -9.299D-01
 -3.992D-02 -9.047D-01
 -3.811D-02 -8.704D-01
 -3.679D-02 -8.168D-01
 -3.672D-02 -7.179D-01
 -4.244D-02 -4.988D-01
