 -6.106D-01 -9.287D-01
  4.587D-01 -1.022D+00
 -3.033D-01 -7.732D-01
  9.164D-01 -9.778D-01
  6.722D-01 -9.194D-01
 -4.142D-01 -7.583D-01
  2.232D-01 -1.018D+00
  5.968D-02 -1.772D+00
  1.345D-01 -1.110D+00
  1.115D-01 -1.256D+00
  8.635D-02 -1.271D+00
  1.231D-01 -1.099D+00
 -3.816D-02  1.943D+00
  1.329D-01 -9.298D-01
  1.018D-01 -6.924D-01
  2.726D-01 -5.667D-01
  7.192D-02 -7.427D-01
  4.015D-02 -1.481D+00
  5.709D-02 -7.170D-01
  5.846D-02 -8.630D-01
  4.495D-02 -7.490D-01
  5.858D-02 -6.199D-01
  6.594D-02  3.716D-01
  5.595D-02 -3.850D-01
  3.855D-02 -1.005D-01
  5.565D-02 -5.390D-02
  3.178D-02 -8.164D-03
 -6.831D-03  1.195D+01
  2.675D-02  1.282D-01
  3.039D-02 -2.563D-01
  2.292D-02  1.901D-01
  2.856D-02  1.494D-01
  1.803D-02  8.581D-01
  2.513D-02  5.110D-01
  1.535D-02  9.737D-01
  2.139D-02  1.003D+00
  1.278D-02  1.257D+00
  1.693D-02  2.484D+00
  1.065D-02  1.598D+00
  1.695D-02 -2.911D-01
  1.126D-02  1.585D+00
  1.287D-02  1.138D+00
  5.609D-03  3.193D+00
  9.824D-03  2.065D+00
  4.442D-03  4.063D+00
  6.927D-03  3.494D+00
  3.235D-03  5.563D+00
  3.516D-03  8.378D+00
  2.271D-03  7.885D+00
 -1.330D-02 -5.669D+00
 -1.538D-03 -9.329D+00
  6.373D-03  1.725D+00
 -1.787D-04 -9.140D+01
  2.563D-03  6.988D+00
 -8.009D-04 -1.985D+01
  3.049D-04  6.638D+01
 -1.390D-03 -1.103D+01
 -1.830D-03 -1.206D+01
 -1.998D-03 -7.281D+00
 -5.231D-03 -5.003D+00
 -2.427D-03 -5.731D+00
  2.878D-02 -1.347D+00
 -2.815D-03 -4.696D+00
 -1.243D-05 -9.860D+02
 -3.165D-03 -3.963D+00
 -2.556D-03 -5.799D+00
 -3.484D-03 -3.455D+00
 -4.250D-03 -3.755D+00
 -3.456D-03 -3.734D+00
 -5.720D-03 -3.339D+00
