 -1.813D-03  7.906D-01
 -2.294D-03  7.809D-01
 -1.773D-03  7.823D-01
 -3.735D-04  7.947D-01
 -3.769D-03  7.694D-01
 -1.672D-03  7.722D-01
 -6.070D-04  7.687D-01
 -5.372D-04  7.700D-01
 -4.921D-03  7.570D-01
 -1.558D-03  7.590D-01
 -1.411D-04  7.971D-01
 -1.146D-03  7.447D-01
 -6.403D-04  7.494D-01
 -5.811D-03  7.425D-01
 -1.447D-03  7.425D-01
 -2.540D-04  7.475D-01
 -2.339D-04  7.490D-01
 -1.642D-03  7.238D-01
 -6.972D-04  7.273D-01
 -6.497D-03  7.256D-01
 -1.344D-03  7.224D-01
 -6.954D-05  7.987D-01
 -5.125D-04  7.074D-01
 -3.105D-04  7.152D-01
 -2.072D-03  7.017D-01
 -7.231D-04  7.024D-01
 -7.025D-03  7.063D-01
 -1.249D-03  6.985D-01
 -1.311D-04  7.184D-01
 -1.228D-04  7.199D-01
 -7.716D-04  6.766D-01
 -3.667D-04  6.828D-01
 -2.437D-03  6.774D-01
 -7.286D-04  6.741D-01
 -7.425D-03  6.847D-01
 -1.162D-03  6.707D-01
 -3.986D-05  7.998D-01
 -2.739D-04  6.576D-01
 -1.727D-04  6.699D-01
 -1.011D-03  6.458D-01
 -4.051D-04  6.485D-01
 -2.740D-03  6.508D-01
 -7.206D-04  6.419D-01
 -7.722D-03  6.607D-01
 -1.081D-03  6.387D-01
 -7.636D-05  6.817D-01
 -7.218D-05  6.833D-01
 -4.247D-04  6.148D-01
 -2.139D-04  6.252D-01
 -1.224D-03  6.134D-01
 -4.290D-04  6.108D-01
 -2.988D-03  6.218D-01
 -7.035D-04  6.053D-01
 -7.934D-03  6.346D-01
 -1.006D-03  6.020D-01
 -2.519D-05  8.004D-01
 -1.623D-04  5.946D-01
 -1.048D-04  6.132D-01
 -5.696D-04  5.741D-01
 -2.456D-04  5.797D-01
 -1.408D-03  5.786D-01
 -4.414D-04  5.689D-01
 -3.186D-03  5.904D-01
 -6.804D-04  5.641D-01
 -8.074D-03  6.064D-01
 -9.365D-04  5.602D-01
 -4.811D-05  6.380D-01
 -4.572D-05  6.397D-01
 -2.562D-04  5.373D-01
 -1.336D-04  5.535D-01
 -7.023D-04  5.322D-01
 -2.685D-04  5.310D-01
 -1.564D-03  5.414D-01
 -4.451D-04  5.222D-01
 -3.342D-03  5.567D-01
 -6.534D-04  5.175D-01
 -8.152D-03  5.761D-01
 -8.712D-04  5.129D-01
 -1.704D-05  8.007D-01
 -1.027D-04  5.175D-01
 -6.744D-05  5.446D-01
 -3.487D-04  4.846D-01
 -1.573D-04  4.945D-01
 -8.200D-04  4.879D-01
 -2.837D-04  4.777D-01
 -1.694D-03  5.015D-01
 -4.420D-04  4.699D-01
 -3.459D-03  5.206D-01
 -6.236D-04  4.649D-01
 -8.178D-03  5.439D-01
 -8.098D-04  4.593D-01
 -3.201D-05  5.877D-01
 -3.052D-05  5.894D-01
 -1.638D-04  4.416D-01
 -8.750D-05  4.661D-01
 -4.350D-04  4.310D-01
 -1.756D-04  4.323D-01
 -9.218D-04  4.408D-01
 -2.924D-04  4.186D-01
 -1.799D-03  4.589D-01
 -4.337D-04  4.112D-01
 -3.542D-03  4.821D-01
 -5.922D-04  4.056D-01
 -8.160D-03  5.099D-01
 -7.519D-04  3.985D-01
 -1.213D-05  8.007D-01
 -6.797D-05  4.243D-01
 -4.526D-05  4.630D-01
 -2.250D-04  3.735D-01
 -1.046D-04  3.900D-01
 -5.128D-04  3.749D-01
 -1.888D-04  3.645D-01
 -1.008D-03  3.905D-01
 -2.956D-04  3.524D-01
 -1.881D-03  4.134D-01
 -4.214D-04  3.449D-01
 -3.596D-03  4.414D-01
 -5.598D-04  3.384D-01
 -8.102D-03  4.741D-01
 -6.971D-04  3.293D-01
 -2.216D-05  5.309D-01
 -2.117D-05  5.327D-01
 -1.089D-04  3.238D-01
 -5.926D-05  3.602D-01
 -2.828D-04  3.050D-01
 -1.184D-04  3.102D-01
 -5.807D-04  3.152D-01
 -1.974D-04  2.893D-01
 -1.078D-03  3.367D-01
 -2.943D-04  2.779D-01
 -1.943D-03  3.650D-01
 -4.060D-04  2.698D-01
 -3.623D-03  3.984D-01
 -5.269D-04  2.618D-01
 -8.012D-03  4.367D-01
 -6.451D-04  2.502D-01
 -8.970D-06  8.004D-01
 -4.642D-05  3.117D-01
 -3.131D-05  3.666D-01
 -1.503D-04  2.349D-01
 -7.152D-05  2.613D-01
 -3.352D-04  2.330D-01
 -1.288D-04  2.231D-01
 -6.386D-04  2.512D-01
 -2.020D-04  2.046D-01
 -1.135D-03  2.792D-01
 -2.894D-04  1.932D-01
 -1.985D-03  3.136D-01
 -3.883D-04  1.840D-01
 -3.627D-03  3.530D-01
 -4.939D-04  1.741D-01
 -7.894D-03  3.977D-01
 -5.957D-04  1.592D-01
 -1.580D-05  4.679D-01
 -1.513D-05  4.698D-01
 -7.432D-05  1.771D-01
 -4.111D-05  2.313D-01
 -1.896D-04  1.456D-01
 -8.159D-05  1.575D-01
 -3.813D-04  1.560D-01
 -1.359D-04  1.257D-01
 -6.864D-04  1.823D-01
 -2.031D-04  1.081D-01
 -1.177D-03  2.176D-01
 -2.816D-04  9.595D-02
 -2.012D-03  2.590D-01
 -3.690D-04  8.514D-02
 -3.611D-03  3.054D-01
 -4.610D-04  7.267D-02
 -7.751D-03  3.571D-01
 -5.487D-04  5.352D-02
 -6.843D-06  7.999D-01
 -3.241D-05  1.746D-01
 -2.214D-05  2.526D-01
 -1.027D-04  5.844D-02
 -4.981D-05  1.005D-01
 -2.254D-04  5.104D-02
 -8.933D-05  4.292D-02
 -4.205D-04  7.267D-02
 -1.401D-04  1.439D-02
 -7.245D-04  1.079D-01
 -2.012D-04 -3.291D-03
 -1.208D-03  1.516D-01
 -2.714D-04 -1.692D-02
 -2.023D-03  2.011D-01
 -3.484D-04 -3.008D-02
 -3.577D-03  2.553D-01
 -4.286D-04 -4.603D-02
 -7.588D-03  3.151D-01
 -5.041D-04 -7.086D-02
 -1.153D-05  3.985D-01
 -1.105D-05  4.005D-01
 -5.163D-05 -9.746D-03
 -2.899D-05  7.185D-02
 -1.297D-04 -6.190D-02
 -5.702D-05 -3.858D-02
 -2.568D-04 -5.162D-02
 -9.476D-05 -8.765D-02
 -4.528D-04 -1.836D-02
 -1.417D-04 -1.151D-01
 -7.534D-04  2.723D-02
 -1.969D-04 -1.340D-01
 -1.227D-03  8.063D-02
 -2.594D-04 -1.499D-01
 -2.020D-03  1.395D-01
 -3.271D-04 -1.664D-01
 -3.528D-03  2.028D-01
 -3.968D-04 -1.871D-01
 -7.407D-03  2.716D-01
 -4.616D-04 -2.196D-01
 -5.352D-06  7.992D-01
