  3558.700828  8.795D-13  3.333D-05   665.4872 .0921 .75   1
  3558.684125  5.078D-13  5.515D-05   667.0068 .0915 .75   2
  3558.680668  3.591D-13  7.636D-05   669.2775 .0899 .75   3
  3558.635739  2.781D-13  9.673D-05   672.3213 .0885 .74   4
  3558.644371  2.271D-13  1.161D-04   676.0999 .0871 .74   5
  3558.559695  1.919D-13  1.342D-04   680.6727 .0858 .73   6
  3558.591920  1.662D-13  1.509D-04   685.9544 .0845 .72   7
  3558.455980  1.466D-13  1.660D-04   692.0606 .0833 .71   8
  3558.523292  1.311D-13  1.795D-04   698.8408 .0823 .70   9
  3558.324578  1.186D-13  1.912D-04   706.4850 .0813 .70  10
  3558.438456  1.083D-13  2.011D-04   714.7589 .0803 .69  11
  3558.165468  9.959D-14  2.091D-04   723.9456 .0794 .69  12
  3558.337375  9.220D-14  2.153D-04   733.7084 .0785 .69  13
  3557.978624  8.583D-14  2.195D-04   744.4422 .0777 .69  14
  3558.220003  8.029D-14  2.222D-04   755.6890 .0770 .70  15
  3557.764015  7.542D-14  2.228D-04   767.9744 .0763 .71  16
  3558.086288  7.111D-14  2.221D-04   780.7004 .0757 .73  17
  3557.521606  6.726D-14  2.196D-04   794.5420 .0752 .74  18
  3557.936170  6.381D-14  2.160D-04   808.7421 .0746 .75  19
  3557.251357  6.069D-14  2.107D-04   824.1446 .0741 .76  20
  3557.769583  5.787D-14  2.048D-04   839.8136 .0737 .76  21
  3556.953223  5.530D-14  1.973D-04   856.7819 .0732 .77  22
  3557.586452  5.294D-14  1.896D-04   873.9144 .0728 .77  23
  3556.627153  5.078D-14  1.807D-04   892.4536 .0725 .78  24
  3557.386696  4.879D-14  1.718D-04   911.0438 .0722 .78  25
  3556.273090  4.695D-14  1.619D-04   931.1594 .0719 .78  26
  3557.170225  4.524D-14  1.524D-04   951.2012 .0716 .78  27
  3555.890975  4.365D-14  1.421D-04   972.8991 .0714 .78  28
  3556.936943  4.217D-14  1.325D-04   994.3857 .0712 .78  29
  3555.480739  4.079D-14  1.224D-04  1017.6726 .0711 .78  30
  3556.686746  3.950D-14  1.130D-04  1040.5965 .0709 .78  31
  3555.042309  3.828D-14  1.033D-04  1065.4797 .0707 .78  32
  3556.419523  3.714D-14  9.464D-05  1089.8326 .0706 .78  33
  3554.575606  3.606D-14  8.569D-05  1116.3204 .0704 .78  34
  3556.135155  3.505D-14  7.779D-05  1142.0930 .0703 .78  35
  3554.080545  3.408D-14  6.977D-05  1170.1948 .0702 .78  36
  3555.833516  3.318D-14  6.281D-05  1197.3765 .0701 .78  37
  3553.557033  3.231D-14  5.581D-05  1227.1033 .0700 .78  38
  3555.514471  3.150D-14  4.983D-05  1255.6818 .0699 .78  39
  3553.004970  3.072D-14  4.387D-05  1287.0461 .0698 .78  40
  3555.177878  2.998D-14  3.886D-05  1317.0075 .0697 .78  41
  3552.424251  2.927D-14  3.390D-05  1350.0240 .0696 .78  42
  3554.823589  2.860D-14  2.979D-05  1381.3522 .0695 .78  43
  3551.814760  2.796D-14  2.575D-05  1416.0377 .0693 .78  44
  3554.451446  2.735D-14  2.246D-05  1448.7142 .0692 .77  45
  3551.176376  2.675D-14  1.923D-05  1485.0883 .0691 .77  46
  3554.061285  2.620D-14  1.666D-05  1519.0916 .0689 .77  47
  3550.508969  2.565D-14  1.413D-05  1557.1771 .0688 .77  48
  3553.652931  2.514D-14  1.215D-05  1592.4826 .0686 .76  49
  3549.812401  2.463D-14  1.021D-05  1632.3056 .0685 .76  50
  3553.226204  2.416D-14  8.719D-06  1668.8851 .0682 .76  51
  3549.086523  2.370D-14  7.261D-06  1710.4760 .0680 .75  52
  3552.780916  2.326D-14  6.157D-06  1748.2967 .0678 .75  53
  3548.331178  2.283D-14  5.079D-06  1791.6903 .0676 .75  54
  3552.316869  2.242D-14  4.279D-06  1830.7151 .0674 .74  55
  3547.546201  2.202D-14  3.496D-06  1875.9513 .0671 .74  56
  3551.833858  2.164D-14  2.927D-06  1916.1375 .0668 .73  57
  3546.731415  2.127D-14  2.368D-06  1963.2622 .0666 .73  58
  3551.331670  2.092D-14  1.970D-06  2004.5612 .0663 .73  59
  3545.886632  2.056D-14  1.578D-06  2053.6264 .0661 .72  60
  3550.810084  2.024D-14  1.306D-06  2095.9831 .0658 .72  61
  3545.011656  1.990D-14  1.035D-06  2147.0481 .0655 .71  62
  3550.268868  1.960D-14  8.521D-07  2190.3999 .0653 .71  63
  3544.106275  1.929D-14  6.686D-07  2243.5317 .0650 .70  64
  3549.707786  1.900D-14  5.475D-07  2287.8081 .0647 .70  65
  3543.170270  1.871D-14  4.249D-07  2343.0826 .0644 .69  66
  3549.126590  1.844D-14  3.463D-07  2388.2039 .0641 .69  67
  3542.203406  1.816D-14  2.658D-07  2445.7065 .0639 .68  68
  3548.525024  1.791D-14  2.157D-07  2491.5834 .0635 .68  69
  3541.205438  1.765D-14  1.636D-07  2551.4097 .0633 .67  70
