 -4.223D-01 -9.110D-01
  1.911D+00 -9.349D-01
 -2.400D+00 -9.242D-01
  2.454D-01 -1.057D+00
  1.266D-01 -1.392D+00
  8.522D-01 -7.262D-01
  2.467D-01 -1.137D+00
  1.405D-01 -1.057D+00
 -9.300D-01 -7.166D-01
 -1.180D-01  7.437D-01
  1.166D-01 -1.303D+00
  9.335D-02 -9.441D-01
  1.417D-01 -1.075D+00
  5.035D-02 -1.648D+00
  5.382D-01 -5.819D-01
  6.573D-02 -7.583D-01
  8.618D-02 -1.050D+00
  5.004D-02 -8.942D-01
  9.307D-02 -7.951D-01
  4.725D-02 -5.323D-01
  1.381D-01 -3.461D-01
  3.925D-02 -5.018D-01
  6.176D-02 -6.737D-01
  3.416D-02 -2.709D-01
  6.203D-02 -3.840D-01
  2.917D-02 -1.538D-01
  6.786D-02  7.521D-02
  2.460D-02  4.095D-02
  4.271D-02 -2.408D-01
  2.110D-02  2.207D-01
  4.027D-02  1.272D-01
  1.750D-02  4.319D-01
  3.747D-02  6.933D-01
  1.489D-02  6.768D-01
  2.849D-02  2.308D-01
  1.213D-02  9.518D-01
  2.487D-02  7.869D-01
  1.014D-02  1.293D+00
  2.026D-02  1.651D+00
  8.007D-03  1.707D+00
  1.844D-02  7.413D-01
  6.505D-03  2.238D+00
  1.415D-02  1.780D+00
  4.293D-03  3.123D+00
  9.625D-03  3.558D+00
  3.736D-03  4.000D+00
  1.186D-02  1.234D+00
  2.614D-03  5.685D+00
  6.863D-03  3.773D+00
  1.642D-03  8.926D+00
  2.921D-03  1.088D+01
  7.941D-04  1.804D+01
  8.435D-03  1.340D+00
  5.965D-05  2.334D+02
  2.045D-03  1.177D+01
 -5.749D-04 -2.341D+01
 -1.261D-03 -2.216D+01
 -1.122D-03 -1.154D+01
  9.583D-03  1.722D-01
 -1.592D-03 -7.786D+00
 -1.043D-03 -2.017D+01
 -1.999D-03 -5.919D+00
 -3.848D-03 -6.143D+00
 -2.355D-03 -4.779D+00
  8.787D-02 -1.556D+00
 -2.678D-03 -3.992D+00
 -3.132D-03 -5.726D+00
 -2.982D-03 -3.446D+00
 -5.139D-03 -4.428D+00
 -3.008D-03 -3.683D+00
