  4591.122468  5.841D-15  1.728D-02     2.3413 .0893 .75   2
  4591.134500  5.841D-15  3.029D-02     7.8043 .0863 .74   4
  4591.153596  5.841D-15  4.196D-02    16.3890 .0836 .73   6
  4591.180010  5.841D-15  5.184D-02    28.0951 .0811 .71   8
  4591.214086  5.841D-15  5.958D-02    42.9225 .0790 .70  10
  4591.256259  5.841D-15  6.500D-02    60.8709 .0771 .69  12
  4591.307058  5.841D-15  6.807D-02    81.9401 .0754 .69  14
  4591.367103  5.841D-15  6.886D-02   106.1297 .0740 .71  16
  4591.437105  5.841D-15  6.761D-02   133.4393 .0728 .74  18
  4591.517868  5.841D-15  6.462D-02   163.8684 .0717 .76  20
  4591.610286  5.841D-15  6.025D-02   197.4166 .0708 .77  22
  4591.715348  5.841D-15  5.490D-02   234.0833 .0701 .78  24
  4591.834132  5.841D-15  4.894D-02   273.8679 .0695 .78  26
  4591.967808  5.841D-15  4.273D-02   316.7698 .0690 .78  28
  4592.117639  5.841D-15  3.656D-02   362.7882 .0686 .78  30
  4592.284980  5.841D-15  3.068D-02   411.9225 .0682 .78  32
  4592.471276  5.841D-15  2.526D-02   464.1717 .0679 .78  34
  4592.678065  5.841D-15  2.042D-02   519.5351 .0677 .78  36
  4592.906977  5.841D-15  1.621D-02   578.0118 .0675 .78  38
  4593.159734  5.841D-15  1.264D-02   639.6007 .0673 .78  40
  4593.438147  5.841D-15  9.686D-03   704.3010 .0671 .78  42
  4593.744123  5.841D-15  7.294D-03   772.1115 .0668 .78  44
  4594.079658  5.841D-15  5.400D-03   843.0312 .0666 .77  46
  4594.446840  5.842D-15  3.930D-03   917.0590 .0663 .77  48
  4594.847850  5.842D-15  2.813D-03   994.1935 .0660 .76  50
  4595.284959  5.842D-15  1.980D-03  1074.4337 .0656 .75  52
  4595.760530  5.842D-15  1.371D-03  1157.7782 .0652 .75  54
  4596.277020  5.842D-15  9.334D-04  1244.2256 .0647 .74  56
  4596.836974  5.842D-15  6.253D-04  1333.7747 .0643 .73  58
  4597.443033  5.842D-15  4.122D-04  1426.4239 .0638 .72  60
  4598.097925  5.842D-15  2.674D-04  1522.1719 .0633 .71  62
  4598.804473  5.842D-15  1.707D-04  1621.0170 .0628 .70  64
  4599.565591  5.842D-15  1.072D-04  1722.9578 .0623 .69  66
  4600.384283  5.842D-15  6.628D-05  1827.9926 .0618 .68  68
  4601.263648  5.842D-15  4.033D-05  1936.1198 .0613 .67  70
