 -4.490D+00 -8.426D-01
  2.170D+00 -1.001D+00
 -2.553D+00 -7.479D-01
  1.037D+00 -9.950D-01
 -2.283D+00 -7.219D-01
  6.139D-01 -9.699D-01
 -4.487D-01  1.741D-01
  4.075D-01 -9.492D-01
 -7.518D-01 -3.244D-01
  2.917D-01 -9.497D-01
 -1.066D-02  3.859D+01
  2.212D-01 -9.751D-01
 -2.496D-01  5.380D-01
  1.759D-01 -1.017D+00
  1.385D-01 -3.223D+00
  1.456D-01 -1.062D+00
 -3.940D-02  5.768D+00
  1.243D-01 -1.100D+00
  1.916D-01 -2.074D+00
  1.086D-01 -1.125D+00
  5.554D-02 -4.064D+00
  9.595D-02 -1.154D+00
  2.044D-01 -1.615D+00
  7.180D-02 -1.788D+00
  9.747D-02 -2.016D+00
  8.231D-02 -9.863D-01
  1.993D-01 -1.347D+00
  7.438D-02 -9.994D-01
  1.135D-01 -1.448D+00
  6.793D-02 -9.915D-01
  1.873D-01 -1.171D+00
  6.272D-02 -9.583D-01
  1.167D-01 -1.175D+00
  5.784D-02 -9.390D-01
  1.740D-01 -1.053D+00
  5.350D-02 -9.190D-01
  1.140D-01 -1.022D+00
  4.959D-02 -9.004D-01
  1.626D-01 -9.756D-01
  4.606D-02 -8.835D-01
  1.088D-01 -9.304D-01
  4.285D-02 -8.684D-01
  1.569D-01 -9.276D-01
  3.994D-02 -8.547D-01
  1.029D-01 -8.750D-01
  3.729D-02 -8.423D-01
  1.680D-01 -9.059D-01
  3.487D-02 -8.307D-01
  9.744D-02 -8.402D-01
  3.266D-02 -8.197D-01
  5.872D-01 -9.460D-01
  3.063D-02 -8.089D-01
  9.304D-02 -8.162D-01
  2.878D-02 -7.978D-01
  3.837D-02 -6.012D-01
  2.708D-02 -7.861D-01
  9.061D-02 -7.959D-01
  2.553D-02 -7.726D-01
  6.495D-02 -7.248D-01
  2.414D-02 -7.557D-01
  9.326D-02 -7.721D-01
  2.292D-02 -7.313D-01
  7.150D-02 -6.919D-01
  2.200D-02 -6.893D-01
  1.511D-01 -7.717D-01
  2.186D-02 -6.007D-01
  8.215D-02 -5.201D-01
  2.560D-02 -3.630D-01
  8.936D-02 -8.544D-02
