 -1.091D+01 -8.409D-01
  2.102D+00 -1.118D+00
 -5.436D+00 -7.101D-01
  3.832D+00 -5.865D-01
 -2.770D+00 -4.680D-01
 -1.449D-02  5.071D+01
 -2.096D+00 -3.312D-01
  4.608D-01 -1.044D+00
 -2.106D-01  4.823D+00
  4.406D-01 -6.215D-01
 -2.103D-01  4.272D+00
  4.776D-01 -6.361D-02
 -1.404D+00 -2.629D-01
  2.007D-01 -1.454D+00
  3.622D-01 -3.233D+00
  1.944D-01 -1.134D+00
  2.787D-01 -3.435D+00
  1.722D-01 -1.128D+00
  9.228D-01 -1.567D+00
  1.535D-01 -1.137D+00
  4.786D-01 -1.906D+00
  1.385D-01 -1.131D+00
  3.595D-01 -1.952D+00
  1.262D-01 -1.109D+00
  5.947D-01 -1.421D+00
  1.156D-01 -1.081D+00
  4.586D-01 -1.410D+00
  1.063D-01 -1.049D+00
  2.853D-01 -1.488D+00
  9.801D-02 -1.018D+00
  4.839D-01 -1.181D+00
  9.052D-02 -9.881D-01
  3.991D-01 -1.139D+00
  8.374D-02 -9.610D-01
 -1.939D-01 -7.577D-01
  7.759D-02 -9.367D-01
  4.006D-01 -1.019D+00
  7.199D-02 -9.152D-01
  3.354D-01 -9.807D-01
  6.689D-02 -8.964D-01
  5.760D-01 -9.542D-01
  6.224D-02 -8.798D-01
  3.341D-01 -9.178D-01
  5.800D-02 -8.651D-01
  2.798D-01 -8.849D-01
  5.413D-02 -8.519D-01
  3.788D-01 -8.908D-01
  5.059D-02 -8.397D-01
  2.822D-01 -8.539D-01
  4.735D-02 -8.282D-01
  2.357D-01 -8.220D-01
  4.438D-02 -8.170D-01
  3.047D-01 -8.411D-01
  4.166D-02 -8.055D-01
  2.426D-01 -8.055D-01
  3.916D-02 -7.933D-01
  2.036D-01 -7.696D-01
  3.688D-02 -7.793D-01
  2.619D-01 -7.925D-01
  3.483D-02 -7.616D-01
  2.140D-01 -7.448D-01
  3.305D-02 -7.360D-01
  1.848D-01 -6.838D-01
  3.172D-02 -6.922D-01
  2.445D-01 -6.852D-01
  3.153D-02 -6.015D-01
  2.137D-01 -5.220D-01
  3.702D-02 -3.633D-01
  2.580D-01 -1.960D-01
