 -2.536D+00 -8.479D-01
  8.105D-02 -3.683D+00
 -1.992D+00 -8.142D-01
  2.911D+00 -8.681D-01
 -4.061D-01 -2.867D-01
  3.530D-03 -6.129D+01
 -2.204D+00 -8.282D-01
  4.159D-01 -9.983D-01
 -2.111D-01  1.810D-01
 -3.655D-02  5.136D+00
  1.119D-01 -2.835D+00
  1.784D-01 -1.220D+00
 -2.401D-01 -1.589D-01
 -2.735D-01  7.554D-01
  3.390D-02 -5.620D+00
  1.133D-01 -1.355D+00
  2.361D-01 -1.497D+00
  1.917D-01 -4.610D-01
 -1.655D-03  6.457D+01
  8.423D-02 -1.402D+00
  9.350D-02 -1.870D+00
  9.983D-02 -8.320D-01
  5.719D-01 -1.070D+00
  6.438D-02 -1.511D+00
  5.561D-02 -1.876D+00
  7.375D-02 -9.327D-01
  1.058D-01 -1.322D+00
  3.331D-01  9.615D-01
 -8.455D-02 -6.759D-01
  5.952D-02 -9.461D-01
  6.760D-02 -1.239D+00
  5.725D-02 -8.016D-01
  1.076D-01 -1.089D+00
  4.954D-02 -9.463D-01
  2.320D-02 -1.190D+00
  4.692D-02 -8.583D-01
  6.645D-02 -1.014D+00
  4.516D-02 -7.326D-01
  1.231D-01 -9.917D-01
  4.001D-02 -8.561D-01
  3.979D-02 -8.934D-01
  3.738D-02 -8.346D-01
  6.261D-02 -9.152D-01
  3.481D-02 -8.313D-01
 -1.940D+00 -1.017D+00
  3.252D-02 -8.261D-01
  4.215D-02 -8.280D-01
  3.048D-02 -8.190D-01
  6.081D-02 -8.748D-01
  2.863D-02 -8.112D-01
  8.752D-03 -9.787D-02
  2.695D-02 -8.028D-01
  4.144D-02 -8.014D-01
  2.541D-02 -7.938D-01
  7.023D-02 -8.709D-01
  2.402D-02 -7.837D-01
  2.634D-02 -6.871D-01
  2.274D-02 -7.718D-01
  4.130D-02 -7.793D-01
  2.160D-02 -7.564D-01
 -7.588D-02 -1.040D+00
  2.061D-02 -7.335D-01
  3.075D-02 -6.723D-01
  1.989D-02 -6.928D-01
  4.775D-02 -7.181D-01
  1.986D-02 -6.053D-01
  2.276D-02 -3.044D-01
  2.338D-02 -3.671D-01
  4.775D-02 -2.655D-01
