 -1.813D-03  7.906D-01
 -2.294D-03  7.808D-01
 -1.772D-03  7.822D-01
 -3.735D-04  7.947D-01
 -3.768D-03  7.690D-01
 -1.672D-03  7.719D-01
 -6.068D-04  7.683D-01
 -5.370D-04  7.697D-01
 -4.919D-03  7.565D-01
 -1.557D-03  7.584D-01
 -1.411D-04  7.971D-01
 -1.145D-03  7.439D-01
 -6.399D-04  7.487D-01
 -5.807D-03  7.417D-01
 -1.446D-03  7.416D-01
 -2.538D-04  7.468D-01
 -2.338D-04  7.482D-01
 -1.640D-03  7.227D-01
 -6.966D-04  7.262D-01
 -6.492D-03  7.246D-01
 -1.343D-03  7.212D-01
 -6.954D-05  7.987D-01
 -5.119D-04  7.060D-01
 -3.102D-04  7.139D-01
 -2.070D-03  7.002D-01
 -7.223D-04  7.009D-01
 -7.017D-03  7.050D-01
 -1.248D-03  6.969D-01
 -1.310D-04  7.171D-01
 -1.227D-04  7.186D-01
 -7.704D-04  6.746D-01
 -3.662D-04  6.809D-01
 -2.433D-03  6.755D-01
 -7.275D-04  6.720D-01
 -7.415D-03  6.830D-01
 -1.160D-03  6.686D-01
 -3.986D-05  7.998D-01
 -2.734D-04  6.552D-01
 -1.724D-04  6.677D-01
 -1.009D-03  6.433D-01
 -4.043D-04  6.459D-01
 -2.735D-03  6.484D-01
 -7.192D-04  6.392D-01
 -7.710D-03  6.586D-01
 -1.079D-03  6.359D-01
 -7.625D-05  6.799D-01
 -7.208D-05  6.814D-01
 -4.238D-04  6.117D-01
 -2.134D-04  6.222D-01
 -1.221D-03  6.103D-01
 -4.279D-04  6.075D-01
 -2.981D-03  6.189D-01
 -7.018D-04  6.020D-01
 -7.918D-03  6.321D-01
 -1.004D-03  5.985D-01
 -2.519D-05  8.004D-01
 -1.619D-04  5.912D-01
 -1.045D-04  6.100D-01
 -5.680D-04  5.703D-01
 -2.450D-04  5.759D-01
 -1.404D-03  5.749D-01
 -4.402D-04  5.649D-01
 -3.178D-03  5.870D-01
 -6.785D-04  5.599D-01
 -8.054D-03  6.034D-01
 -9.338D-04  5.559D-01
 -4.801D-05  6.355D-01
 -4.562D-05  6.371D-01
 -2.553D-04  5.327D-01
 -1.332D-04  5.492D-01
 -6.999D-04  5.275D-01
 -2.676D-04  5.262D-01
 -1.559D-03  5.370D-01
 -4.436D-04  5.172D-01
 -3.332D-03  5.527D-01
 -6.511D-04  5.123D-01
 -8.129D-03  5.727D-01
 -8.681D-04  5.076D-01
 -1.704D-05  8.007D-01
 -1.023D-04  5.126D-01
 -6.722D-05  5.402D-01
 -3.473D-04  4.789D-01
 -1.567D-04  4.890D-01
 -8.168D-04  4.824D-01
 -2.826D-04  4.718D-01
 -1.688D-03  4.964D-01
 -4.402D-04  4.638D-01
 -3.447D-03  5.160D-01
 -6.211D-04  4.586D-01
 -8.152D-03  5.400D-01
 -8.065D-04  4.528D-01
 -3.192D-05  5.843D-01
 -3.044D-05  5.860D-01
 -1.631D-04  4.351D-01
 -8.713D-05  4.601D-01
 -4.331D-04  4.243D-01
 -1.748D-04  4.254D-01
 -9.177D-04  4.343D-01
