  5.128D+00 -8.487D-01
  6.965D+00 -7.984D-01
  3.201D+00 -7.770D-01
  4.183D-01  2.693D-01
 -2.283D+00 -1.195D+00
 -3.215D-01 -1.786D+00
  8.154D-01 -2.899D-01
 -5.062D-01 -1.093D+00
 -2.589D-01 -2.859D+00
 -7.209D-01 -6.206D-01
  2.975D-01  5.549D-01
  2.373D-01  1.666D+00
 -1.685D-01 -3.243D+00
 -1.631D-01 -1.792D+00
  1.502D-01  1.264D+00
 -1.981D-01 -1.125D+00
 -1.703D-01 -2.552D+00
 -2.064D-01 -7.793D-01
  2.872D-01 -1.651D-01
  6.361D-02  6.228D+00
 -1.644D-01 -2.023D+00
 -1.289D-01 -1.180D+00
 -7.218D-01 -1.143D+00
 -1.255D-01 -9.658D-01
 -1.451D-01 -1.668D+00
 -1.217D-01 -7.706D-01
 -2.678D-01 -1.246D+00
 -9.830D-02 -1.060D+00
 -1.125D-01 -1.433D+00
 -9.325D-02 -9.384D-01
 -1.890D-01 -1.159D+00
 -8.704D-02 -8.716D-01
 -4.565D-02 -1.410D+00
 -7.810D-02 -9.331D-01
 -1.464D-01 -1.053D+00
 -7.274D-02 -8.940D-01
 -8.763D-01 -9.992D-01
 -6.873D-02 -8.185D-01
 -1.134D-01 -9.560D-01
 -6.253D-02 -8.719D-01
 -1.684D-01 -9.482D-01
 -5.815D-02 -8.645D-01
 -7.916D-02 -8.542D-01
 -5.425D-02 -8.552D-01
 -1.172D-01 -8.863D-01
 -5.073D-02 -8.460D-01
  9.197D-03 -2.528D+00
 -4.754D-02 -8.370D-01
 -8.852D-02 -8.282D-01
 -4.463D-02 -8.280D-01
 -1.473D-01 -8.871D-01
 -4.198D-02 -8.188D-01
 -6.314D-02 -7.541D-01
 -3.956D-02 -8.091D-01
 -8.820D-02 -8.130D-01
 -3.735D-02 -7.983D-01
 -6.140D-03  1.213D+00
 -3.534D-02 -7.855D-01
 -6.503D-02 -7.462D-01
 -3.354D-02 -7.687D-01
 -1.028D-01 -8.075D-01
 -3.199D-02 -7.438D-01
 -4.436D-02 -6.054D-01
 -3.088D-02 -7.002D-01
 -6.506D-02 -6.549D-01
 -3.091D-02 -6.092D-01
  1.811D-01 -1.027D+00
 -3.658D-02 -3.707D-01
 -7.024D-02 -1.795D-01
