  1.774D+00 -8.338D-01
  4.859D-01 -5.103D-01
  1.816D-01  2.021D-01
  5.476D-02  2.652D+00
 -1.018D-02 -1.868D+01
 -4.658D-02 -4.408D+00
 -6.764D-02 -3.033D+00
 -7.962D-02 -2.472D+00
 -8.589D-02 -2.146D+00
 -8.847D-02 -1.924D+00
 -8.862D-02 -1.758D+00
 -8.716D-02 -1.629D+00
 -8.469D-02 -1.526D+00
 -8.159D-02 -1.442D+00
 -7.815D-02 -1.374D+00
 -7.455D-02 -1.318D+00
 -7.092D-02 -1.272D+00
 -6.736D-02 -1.234D+00
 -6.392D-02 -1.203D+00
 -6.064D-02 -1.176D+00
 -5.753D-02 -1.154D+00
 -5.460D-02 -1.135D+00
 -5.186D-02 -1.118D+00
 -4.929D-02 -1.103D+00
 -4.690D-02 -1.088D+00
 -4.466D-02 -1.073D+00
 -4.258D-02 -1.058D+00
 -4.064D-02 -1.042D+00
 -3.885D-02 -1.024D+00
 -3.720D-02 -1.002D+00
 -3.574D-02 -9.747D-01
 -3.454D-02 -9.354D-01
 -3.387D-02 -8.714D-01
 -3.463D-02 -7.525D-01
 -4.211D-02 -4.986D-01
