  3683.805719  8.771D-13  1.966D-04   663.1117 .0921 .75   1
  3683.800454  5.064D-13  3.253D-04   664.5850 .0915 .75   2
  3683.771767  3.581D-13  4.506D-04   666.8032 .0899 .75   3
  3683.772328  2.774D-13  5.711D-04   669.7453 .0885 .74   4
  3683.710658  2.265D-13  6.855D-04   673.4479 .0871 .74   5
  3683.728140  1.914D-13  7.930D-04   677.8544 .0858 .73   6
  3683.622401  1.658D-13  8.922D-04   683.0456 .0845 .72   7
  3683.667904  1.462D-13  9.827D-04   688.9121 .0833 .71   8
  3683.507007  1.308D-13  1.063D-03   695.5962 .0823 .70   9
  3683.591639  1.183D-13  1.134D-03   702.9181 .0813 .70  10
  3683.364492  1.080D-13  1.194D-03   711.0995 .0803 .69  11
  3683.499370  9.932D-14  1.243D-03   719.8723 .0794 .69  12
  3683.194876  9.195D-14  1.281D-03   729.5553 .0785 .69  13
  3683.391125  8.560D-14  1.309D-03   739.7744 .0777 .69  14
  3682.998183  8.007D-14  1.325D-03   750.9632 .0770 .70  15
  3683.266939  7.522D-14  1.333D-03   762.6241 .0763 .71  16
  3682.774439  7.091D-14  1.329D-03   775.3229 .0757 .73  17
  3683.126852  6.708D-14  1.319D-03   788.4211 .0752 .74  18
  3682.523675  6.364D-14  1.297D-03   802.6342 .0746 .75  19
  3682.970908  6.053D-14  1.271D-03   817.1649 .0741 .76  20
  3682.245927  5.771D-14  1.235D-03   832.8964 .0737 .76  21
  3682.799157  5.515D-14  1.196D-03   848.8550 .0732 .77  22
  3681.941233  5.280D-14  1.148D-03   866.1092 .0728 .77  23
  3682.611654  5.064D-14  1.100D-03   883.4911 .0725 .78  24
  3681.609637  4.866D-14  1.045D-03   902.2720 .0722 .78  25
  3682.408459  4.682D-14  9.912D-04   921.0724 .0719 .78  26
  3681.251186  4.512D-14  9.319D-04   941.3842 .0716 .78  27
  3682.189638  4.353D-14  8.754D-04   961.5986 .0714 .78  28
  3680.865931  4.206D-14  8.148D-04   983.4453 .0712 .78  29
  3681.955261  4.068D-14  7.584D-04  1005.0688 .0711 .78  30
  3680.453927  3.939D-14  6.991D-04  1028.4546 .0709 .78  31
  3681.705405  3.817D-14  6.449D-04  1051.4824 .0707 .78  32
  3680.015235  3.703D-14  5.889D-04  1076.4113 .0706 .78  33
  3681.440151  3.596D-14  5.386D-04  1100.8388 .0704 .78  34
  3679.549920  3.495D-14  4.873D-04  1127.3147 .0703 .78  35
  3681.159586  3.399D-14  4.419D-04  1153.1370 .0702 .78  36
  3679.058050  3.308D-14  3.962D-04  1181.1640 .0701 .78  37
  3680.863802  3.222D-14  3.564D-04  1208.3763 .0700 .78  38
  3678.539698  3.141D-14  3.166D-04  1237.9584 .0699 .78  39
  3680.552897  3.063D-14  2.825D-04  1266.5558 .0698 .78  40
  3677.994944  2.990D-14  2.488D-04  1297.6969 .0697 .78  41
  3680.226974  2.919D-14  2.203D-04  1327.6746 .0696 .78  42
  3677.423871  2.852D-14  1.923D-04  1360.3785 .0695 .78  43
  3679.886141  2.788D-14  1.689D-04  1391.7316 .0693 .78  44
  3676.826567  2.727D-14  1.462D-04  1426.0024 .0692 .77  45
  3679.530515  2.668D-14  1.275D-04  1458.7259 .0691 .77  46
  3676.203125  2.612D-14  1.094D-04  1494.5674 .0689 .77  47
  3679.160213  2.558D-14  9.464D-05  1528.6564 .0688 .77  48
  3675.553645  2.506D-14  8.053D-05  1566.0724 .0686 .76  49
  3678.775363  2.457D-14  6.915D-05  1601.5220 .0685 .76  50
  3674.878230  2.409D-14  5.834D-05  1640.5163 .0682 .76  51
  3678.376096  2.363D-14  4.973D-05  1677.3215 .0680 .75  52
  3674.176991  2.319D-14  4.161D-05  1717.8979 .0678 .75  53
  3677.962548  2.276D-14  3.521D-05  1756.0537 .0676 .75  54
  3673.450043  2.235D-14  2.921D-05  1798.2159 .0674 .74  55
  3677.534865  2.196D-14  2.454D-05  1837.7173 .0671 .74  56
  3672.697508  2.158D-14  2.019D-05  1881.4691 .0668 .73  57
  3677.093194  2.121D-14  1.685D-05  1922.3110 .0666 .73  58
  3671.919512  2.085D-14  1.374D-05  1967.6561 .0663 .73  59
  3676.637691  2.050D-14  1.138D-05  2009.8334 .0661 .72  60
  3671.116189  2.017D-14  9.212D-06  2056.7754 .0658 .72  61
  3676.168517  1.985D-14  7.577D-06  2100.2831 .0655 .71  62
  3670.287681  1.954D-14  6.080D-06  2148.8257 .0653 .71  63
  3675.685841  1.923D-14  4.967D-06  2193.6586 .0650 .70  64
  3669.434133  1.894D-14  3.953D-06  2243.8055 .0647 .70  65
  3675.189835  1.865D-14  3.207D-06  2289.9584 .0644 .69  66
  3668.555699  1.838D-14  2.531D-06  2341.7131 .0641 .69  67
  3674.680680  1.811D-14  2.039D-06  2389.1809 .0639 .68  68
  3667.652539  1.785D-14  1.596D-06  2442.5470 .0635 .68  69
  3674.158563  1.760D-14  1.277D-06  2491.3245 .0633 .67  70
