 -5.548D-03  7.660D-01
 -3.236D-03  7.606D-01
 -5.946D-03  7.585D-01
 -1.807D-03  7.598D-01
 -4.189D-03  7.505D-01
 -5.887D-03  7.496D-01
 -1.290D-03  7.574D-01
 -2.298D-03  7.514D-01
 -4.814D-03  7.382D-01
 -5.698D-03  7.394D-01
 -9.501D-04  7.574D-01
 -1.725D-03  7.476D-01
 -2.562D-03  7.418D-01
 -5.283D-03  7.239D-01
 -5.467D-03  7.283D-01
 -7.522D-04  7.567D-01
 -1.268D-03  7.487D-01
 -2.020D-03  7.359D-01
 -2.713D-03  7.311D-01
 -5.650D-03  7.078D-01
 -5.226D-03  7.163D-01
 -6.101D-04  7.573D-01
 -1.022D-03  7.474D-01
 -1.471D-03  7.389D-01
 -2.247D-03  7.225D-01
 -2.795D-03  7.197D-01
 -5.943D-03  6.901D-01
 -4.988D-03  7.036D-01
 -5.111D-04  7.576D-01
 -8.305D-04  7.489D-01
 -1.209D-03  7.367D-01
 -1.613D-03  7.284D-01
 -2.429D-03  7.077D-01
 -2.832D-03  7.077D-01
 -6.174D-03  6.710D-01
 -4.757D-03  6.906D-01
 -4.354D-04  7.586D-01
 -7.019D-04  7.491D-01
 -9.812D-04  7.395D-01
 -1.354D-03  7.247D-01
 -1.714D-03  7.173D-01
 -2.580D-03  6.918D-01
 -2.838D-03  6.954D-01
 -6.354D-03  6.508D-01
 -4.537D-03  6.774D-01
 -3.777D-04  7.594D-01
 -5.995D-04  7.508D-01
 -8.371D-04  7.395D-01
 -1.094D-03  7.297D-01
 -1.472D-03  7.118D-01
 -1.785D-03  7.060D-01
 -2.706D-03  6.748D-01
 -2.821D-03  6.831D-01
 -6.490D-03  6.295D-01
 -4.328D-03  6.643D-01
 -3.314D-04  7.606D-01
 -5.227D-04  7.518D-01
 -7.154D-04  7.424D-01
 -9.427D-04  7.291D-01
 -1.180D-03  7.196D-01
 -1.569D-03  6.981D-01
 -1.834D-03  6.948D-01
 -2.810D-03  6.571D-01
 -2.789D-03  6.709D-01
 -6.586D-03  6.075D-01
 -4.131D-03  6.514D-01
 -2.942D-04  7.616D-01
 -4.598D-04  7.537D-01
 -6.271D-04  7.435D-01
 -8.049D-04  7.336D-01
 -1.029D-03  7.181D-01
 -1.247D-03  7.095D-01
 -1.651D-03  6.838D-01
 -1.865D-03  6.837D-01
 -2.896D-03  6.388D-01
 -2.745D-03  6.591D-01
 -6.648D-03  5.848D-01
 -3.944D-03  6.389D-01
 -2.634D-04  7.629D-01
 -4.097D-04  7.551D-01
 -5.525D-04  7.463D-01
 -7.097D-04  7.347D-01
 -8.764D-04  7.247D-01
 -1.101D-03  7.067D-01
 -1.299D-03  6.995D-01
 -1.720D-03  6.691D-01
 -1.882D-03  6.730D-01
 -2.965D-03  6.202D-01
 -2.693D-03  6.477D-01
 -6.679D-03  5.616D-01
 -3.768D-03  6.271D-01
 -2.377D-04  7.641D-01
 -3.676D-04  7.570D-01
 -4.940D-04  7.481D-01
 -6.256D-04  7.388D-01
 -7.778D-04  7.256D-01
 -9.343D-04  7.160D-01
 -1.162D-03  6.950D-01
 -1.338D-03  6.900D-01
 -1.778D-03  6.542D-01
 -1.887D-03  6.628D-01
 -3.019D-03  6.013D-01
 -2.635D-03  6.371D-01
 -6.684D-03  5.381D-01
 -3.602D-03  6.161D-01
 -2.159D-04  7.653D-01
 -3.327D-04  7.586D-01
 -4.441D-04  7.508D-01
 -5.615D-04  7.408D-01
