  1.367D+00 -8.341D-01
  3.749D-01 -5.117D-01
  1.406D-01  1.953D-01
  4.291D-02  2.591D+00
 -7.147D-03 -2.042D+01
 -3.526D-02 -4.477D+00
 -5.156D-02 -3.062D+00
 -6.088D-02 -2.490D+00
 -6.582D-02 -2.160D+00
 -6.791D-02 -1.935D+00
 -6.813D-02 -1.768D+00
 -6.711D-02 -1.638D+00
 -6.531D-02 -1.534D+00
 -6.302D-02 -1.449D+00
 -6.045D-02 -1.381D+00
 -5.776D-02 -1.324D+00
 -5.504D-02 -1.278D+00
 -5.237D-02 -1.240D+00
 -4.979D-02 -1.209D+00
 -4.732D-02 -1.182D+00
 -4.499D-02 -1.160D+00
 -4.279D-02 -1.141D+00
 -4.072D-02 -1.124D+00
 -3.879D-02 -1.108D+00
 -3.699D-02 -1.093D+00
 -3.530D-02 -1.078D+00
 -3.373D-02 -1.063D+00
 -3.228D-02 -1.046D+00
 -3.093D-02 -1.028D+00
 -2.969D-02 -1.006D+00
 -2.860D-02 -9.786D-01
 -2.772D-02 -9.387D-01
 -2.726D-02 -8.737D-01
 -2.797D-02 -7.533D-01
 -3.417D-02 -4.975D-01
