 -3.541D-03  7.864D-01
 -3.281D-03  7.804D-01
 -3.620D-03  7.859D-01
 -1.354D-03  7.889D-01
 -4.531D-03  7.730D-01
 -3.468D-03  7.847D-01
 -1.219D-03  7.813D-01
 -1.663D-03  7.874D-01
 -5.437D-03  7.632D-01
 -3.277D-03  7.829D-01
 -7.576D-04  7.907D-01
 -1.738D-03  7.720D-01
 -1.802D-03  7.853D-01
 -6.136D-03  7.512D-01
 -3.090D-03  7.807D-01
 -6.819D-04  7.824D-01
 -9.933D-04  7.888D-01
 -2.148D-03  7.605D-01
 -1.862D-03  7.829D-01
 -6.685D-03  7.373D-01
 -2.918D-03  7.783D-01
 -4.982D-04  7.920D-01
 -9.794D-04  7.725D-01
 -1.134D-03  7.864D-01
 -2.491D-03  7.470D-01
 -1.880D-03  7.803D-01
 -7.117D-03  7.215D-01
 -2.762D-03  7.759D-01
 -4.511D-04  7.838D-01
 -6.763D-04  7.901D-01
 -1.218D-03  7.603D-01
 -1.223D-03  7.838D-01
 -2.781D-03  7.318D-01
 -1.874D-03  7.776D-01
 -7.454D-03  7.041D-01
 -2.621D-03  7.737D-01
 -3.584D-04  7.931D-01
 -6.509D-04  7.740D-01
 -7.946D-04  7.878D-01
 -1.423D-03  7.464D-01
 -1.280D-03  7.812D-01
 -3.028D-03  7.152D-01
 -1.852D-03  7.751D-01
 -7.712D-03  6.852D-01
 -2.494D-03  7.718D-01
 -3.268D-04  7.852D-01
 -4.974D-04  7.913D-01
 -8.119D-04  7.620D-01
 -8.788D-04  7.853D-01
 -1.602D-03  7.310D-01
 -1.315D-03  7.786D-01
 -3.235D-03  6.974D-01
 -1.822D-03  7.730D-01
 -7.902D-03  6.650D-01
 -2.379D-03  7.703D-01
 -2.730D-04  7.940D-01
 -4.736D-04  7.759D-01
 -5.955D-04  7.892D-01
 -9.508D-04  7.484D-01
 -9.400D-04  7.829D-01
 -1.757D-03  7.144D-01
 -1.335D-03  7.764D-01
 -3.408D-03  6.785D-01
 -1.787D-03  7.713D-01
 -8.035D-03  6.436D-01
 -2.275D-03  7.695D-01
 -2.507D-04  7.865D-01
 -3.849D-04  7.923D-01
 -5.921D-04  7.647D-01
 -6.695D-04  7.870D-01
 -1.073D-03  7.336D-01
 -9.846D-04  7.807D-01
 -1.893D-03  6.971D-01
 -1.344D-03  7.746D-01
 -3.550D-03  6.589D-01
 -1.749D-03  7.701D-01
 -8.118D-03  6.213D-01
 -2.180D-03  7.693D-01
 -2.165D-04  7.945D-01
 -3.648D-04  7.780D-01
 -4.671D-04  7.905D-01
 -6.945D-04  7.520D-01
 -7.268D-04  7.850D-01
 -1.181D-03  7.180D-01
 -1.017D-03  7.789D-01
 -2.010D-03  6.791D-01
 -1.345D-03  7.734D-01
 -3.663D-03  6.386D-01
 -1.710D-03  7.697D-01
 -8.158D-03  5.982D-01
 -2.094D-03  7.699D-01
 -2.000D-04  7.876D-01
 -3.088D-04  7.931D-01
 -4.572D-04  7.678D-01
 -5.314D-04  7.887D-01
 -7.850D-04  7.384D-01
 -7.713D-04  7.833D-01
 -1.277D-03  7.017D-01
 -1.039D-03  7.776D-01
 -2.110D-03  6.606D-01
 -1.340D-03  7.728D-01
 -3.752D-03  6.178D-01
 -1.671D-03  7.700D-01
 -8.162D-03  5.745D-01
 -2.015D-03  7.713D-01
 -1.768D-04  7.949D-01
 -2.922D-04  7.800D-01
 -3.786D-04  7.916D-01
 -5.371D-04  7.564D-01
 -5.831D-04  7.871D-01
 -8.656D-04  7.241D-01
 -8.062D-04  7.820D-01
 -1.361D-03  6.852D-01
 -1.054D-03  7.770D-01
 -2.194D-03  6.420D-01
 -1.331D-03  7.730D-01
 -3.818D-03  5.968D-01
 -1.632D-03  7.711D-01
 -8.133D-03  5.504D-01
 -1.943D-03  7.736D-01
 -1.642D-04  7.886D-01
 -2.545D-04  7.937D-01
 -3.671D-04  7.710D-01
 -4.347D-04  7.903D-01
 -6.079D-04  7.443D-01
 -6.249D-04  7.859D-01
 -9.375D-04  7.095D-01
 -8.333D-04  7.812D-01
 -1.434D-03  6.685D-01
 -1.064D-03  7.769D-01
 -2.264D-03  6.233D-01
 -1.319D-03  7.738D-01
 -3.865D-03  5.756D-01
 -1.594D-03  7.730D-01
 -8.076D-03  5.259D-01
 -1.876D-03  7.767D-01
 -1.476D-04  7.950D-01
 -2.408D-04  7.819D-01
 -3.146D-04  7.926D-01
 -4.321D-04  7.610D-01
 -4.809D-04  7.891D-01
