  4.463D+00 -8.468D-01
  2.059D+00 -7.374D-01
  1.117D+00 -5.716D-01
  6.411D-01 -3.138D-01
  3.902D-01  5.818D-02
  2.099D-01  8.393D-01
  1.216D-01  2.007D+00
  2.331D-02  1.357D+01
 -2.934D-03 -1.109D+02
 -7.261D-02 -5.066D+00
 -6.691D-02 -5.202D+00
 -1.265D-01 -2.997D+00
 -1.005D-01 -3.412D+00
 -1.579D-01 -2.347D+00
 -1.172D-01 -2.769D+00
 -1.761D-01 -2.000D+00
 -1.237D-01 -2.423D+00
 -1.863D-01 -1.773D+00
 -1.238D-01 -2.204D+00
 -1.913D-01 -1.606D+00
 -1.199D-01 -2.052D+00
 -1.931D-01 -1.478D+00
 -1.133D-01 -1.946D+00
 -1.929D-01 -1.377D+00
 -1.050D-01 -1.874D+00
 -1.916D-01 -1.295D+00
 -9.554D-02 -1.832D+00
 -1.899D-01 -1.229D+00
 -8.520D-02 -1.821D+00
 -1.884D-01 -1.175D+00
 -7.407D-02 -1.847D+00
 -1.876D-01 -1.131D+00
 -6.203D-02 -1.931D+00
 -1.880D-01 -1.095D+00
 -4.864D-02 -2.125D+00
 -1.904D-01 -1.064D+00
 -3.303D-02 -2.633D+00
 -1.961D-01 -1.037D+00
 -1.332D-02 -5.197D+00
 -2.073D-01 -1.012D+00
  1.485D-02  3.204D+00
 -2.292D-01 -9.879D-01
  6.433D-02  2.256D-01
 -2.770D-01 -9.628D-01
  1.960D-01 -3.296D-01
 -4.225D-01 -9.341D-01
  3.956D+00 -5.570D-01
 -4.854D+00 -8.970D-01
 -3.588D-01 -6.776D-01
  2.502D-01 -8.410D-01
 -1.986D-01 -7.507D-01
  6.890D-02 -7.262D-01
 -1.453D-01 -7.988D-01
  1.317D-02 -1.445D-01
 -1.174D-01 -8.320D-01
 -1.309D-02 -1.514D+00
 -9.974D-02 -8.552D-01
 -2.805D-02 -1.115D+00
 -8.720D-02 -8.698D-01
 -3.772D-02 -9.986D-01
 -7.782D-02 -8.731D-01
 -4.481D-02 -9.162D-01
 -7.102D-02 -8.533D-01
 -5.111D-02 -8.272D-01
 -6.799D-02 -7.715D-01
 -5.904D-02 -7.036D-01
 -8.386D-02 -4.618D-01
 -7.816D-02 -4.906D-01
