  6.025D+00 -8.405D-01
  1.354D+00 -4.050D-01
  3.167D+00 -7.246D-01
 -2.979D+00 -6.808D-01
  1.841D+00 -5.556D-01
 -4.989D-01 -1.092D+00
 -1.670D-01 -5.181D+00
 -1.115D-01 -3.664D+00
  3.576D-01  8.894D-01
 -4.678D-01 -3.560D-01
  1.435D+00 -5.340D-01
 -2.082D-01 -1.051D+00
 -9.375D-02 -6.513D+00
 -8.940D-03 -4.304D+01
  3.934D-02  1.044D+01
 -1.516D-01 -1.003D+00
 -2.839D-01 -2.270D+00
 -2.634D-01  3.930D-01
 -1.736D-01 -2.727D+00
 -1.135D-01 -1.119D+00
 -4.555D-01 -1.496D+00
 -1.026D-01 -1.098D+00
 -2.431D-01 -1.760D+00
 -9.300D-02 -1.093D+00
  3.508D-02  3.346D+00
 -8.516D-02 -1.067D+00
 -2.661D-01 -1.389D+00
 -7.825D-02 -1.042D+00
 -1.889D-01 -1.405D+00
 -7.218D-02 -1.014D+00
 -2.832D-01 -1.175D+00
 -6.677D-02 -9.858D-01
 -2.100D-01 -1.157D+00
 -6.189D-02 -9.598D-01
 -7.707D-01 -1.006D+00
 -5.747D-02 -9.361D-01
 -2.101D-01 -1.034D+00
 -5.347D-02 -9.150D-01
 -1.522D-01 -9.999D-01
 -4.983D-02 -8.963D-01
 -2.141D-01 -9.631D-01
 -4.651D-02 -8.797D-01
 -1.690D-01 -9.316D-01
 -4.349D-02 -8.648D-01
  1.522D+00 -9.774D-01
 -4.073D-02 -8.514D-01
 -1.705D-01 -8.955D-01
 -3.821D-02 -8.390D-01
 -1.388D-01 -8.654D-01
 -3.590D-02 -8.273D-01
 -1.981D-01 -8.851D-01
 -3.379D-02 -8.158D-01
 -1.478D-01 -8.520D-01
 -3.185D-02 -8.042D-01
 -1.203D-01 -8.210D-01
 -3.008D-02 -7.918D-01
 -1.682D-01 -8.464D-01
 -2.846D-02 -7.777D-01
 -1.378D-01 -8.146D-01
 -2.700D-02 -7.598D-01
 -1.206D-01 -7.781D-01
 -2.574D-02 -7.341D-01
 -1.931D-01 -8.024D-01
 -2.482D-02 -6.900D-01
 -1.459D-01 -6.985D-01
 -2.481D-02 -5.980D-01
 -1.510D-01 -5.345D-01
 -2.937D-02 -3.550D-01
 -2.040D-01 -1.444D-01
