 -3.786D+00 -8.342D-01
 -1.031D+00 -5.098D-01
 -3.807D-01  2.153D-01
 -1.099D-01  2.843D+00
  2.816D-02 -1.444D+01
  1.050D-01 -4.165D+00
  1.488D-01 -2.922D+00
  1.731D-01 -2.398D+00
  1.851D-01 -2.089D+00
  1.893D-01 -1.876D+00
  1.882D-01 -1.716D+00
  1.838D-01 -1.591D+00
  1.772D-01 -1.491D+00
  1.694D-01 -1.409D+00
  1.610D-01 -1.343D+00
  1.523D-01 -1.288D+00
  1.436D-01 -1.244D+00
  1.352D-01 -1.207D+00
  1.271D-01 -1.177D+00
  1.194D-01 -1.152D+00
  1.122D-01 -1.130D+00
  1.054D-01 -1.112D+00
  9.905D-02 -1.096D+00
  9.314D-02 -1.081D+00
  8.763D-02 -1.067D+00
  8.251D-02 -1.053D+00
  7.775D-02 -1.039D+00
  7.332D-02 -1.025D+00
  6.921D-02 -1.010D+00
  6.538D-02 -9.935D-01
  6.183D-02 -9.753D-01
  5.855D-02 -9.542D-01
  5.559D-02 -9.278D-01
  5.304D-02 -8.912D-01
  5.122D-02 -8.329D-01
  5.132D-02 -7.246D-01
  6.022D-02 -4.885D-01
