 -5.550D-03  7.664D-01
 -3.237D-03  7.611D-01
 -5.949D-03  7.590D-01
 -1.808D-03  7.604D-01
 -4.191D-03  7.512D-01
 -5.891D-03  7.503D-01
 -1.291D-03  7.580D-01
 -2.299D-03  7.521D-01
 -4.818D-03  7.391D-01
 -5.702D-03  7.403D-01
 -9.506D-04  7.580D-01
 -1.726D-03  7.483D-01
 -2.564D-03  7.426D-01
 -5.288D-03  7.249D-01
 -5.472D-03  7.293D-01
 -7.526D-04  7.574D-01
 -1.268D-03  7.494D-01
 -2.022D-03  7.368D-01
 -2.715D-03  7.321D-01
 -5.657D-03  7.091D-01
 -5.232D-03  7.174D-01
 -6.105D-04  7.579D-01
 -1.023D-03  7.482D-01
 -1.472D-03  7.398D-01
 -2.249D-03  7.236D-01
 -2.798D-03  7.208D-01
 -5.951D-03  6.916D-01
 -4.994D-03  7.050D-01
 -5.114D-04  7.582D-01
 -8.311D-04  7.496D-01
 -1.211D-03  7.375D-01
 -1.614D-03  7.293D-01
 -2.433D-03  7.090D-01
 -2.836D-03  7.089D-01
 -6.185D-03  6.728D-01
 -4.764D-03  6.921D-01
 -4.357D-04  7.592D-01
 -7.024D-04  7.498D-01
 -9.821D-04  7.403D-01
 -1.356D-03  7.257D-01
 -1.716D-03  7.184D-01
 -2.584D-03  6.932D-01
 -2.842D-03  6.967D-01
 -6.367D-03  6.528D-01
 -4.545D-03  6.790D-01
 -3.779D-04  7.599D-01
 -5.999D-04  7.514D-01
 -8.378D-04  7.403D-01
 -1.095D-03  7.306D-01
 -1.474D-03  7.129D-01
 -1.788D-03  7.072D-01
 -2.711D-03  6.764D-01
 -2.826D-03  6.845D-01
 -6.505D-03  6.318D-01
 -4.337D-03  6.659D-01
 -3.316D-04  7.611D-01
 -5.230D-04  7.524D-01
 -7.160D-04  7.430D-01
 -9.437D-04  7.299D-01
 -1.182D-03  7.205D-01
 -1.572D-03  6.992D-01
 -1.837D-03  6.959D-01
 -2.816D-03  6.588D-01
 -2.794D-03  6.724D-01
 -6.603D-03  6.100D-01
 -4.139D-03  6.531D-01
 -2.944D-04  7.621D-01
 -4.601D-04  7.542D-01
 -6.276D-04  7.441D-01
 -8.057D-04  7.343D-01
 -1.030D-03  7.190D-01
 -1.249D-03  7.104D-01
 -1.654D-03  6.850D-01
 -1.868D-03  6.849D-01
 -2.902D-03  6.407D-01
 -2.751D-03  6.606D-01
 -6.668D-03  5.875D-01
 -3.953D-03  6.407D-01
 -2.635D-04  7.633D-01
 -4.100D-04  7.556D-01
 -5.530D-04  7.469D-01
 -7.104D-04  7.353D-01
 -8.774D-04  7.254D-01
 -1.103D-03  7.076D-01
 -1.301D-03  7.004D-01
 -1.724D-03  6.704D-01
 -1.885D-03  6.741D-01
 -2.972D-03  6.221D-01
 -2.699D-03  6.492D-01
 -6.701D-03  5.645D-01
 -3.777D-03  6.288D-01
 -2.379D-04  7.644D-01
 -3.679D-04  7.574D-01
 -4.944D-04  7.486D-01
 -6.262D-04  7.393D-01
 -7.786D-04  7.262D-01
 -9.355D-04  7.166D-01
 -1.164D-03  6.959D-01
 -1.340D-03  6.908D-01
 -1.782D-03  6.555D-01
 -1.891D-03  6.640D-01
 -3.028D-03  6.034D-01
 -2.642D-03  6.385D-01
 -6.709D-03  5.412D-01
 -3.612D-03  6.178D-01
 -2.161D-04  7.656D-01
 -3.330D-04  7.589D-01
 -4.444D-04  7.512D-01
 -5.620D-04  7.412D-01
 -6.860D-04  7.318D-01
 -8.361D-04  7.169D-01
 -9.827D-04  7.082D-01
 -1.216D-03  6.841D-01
 -1.370D-03  6.818D-01
 -1.831D-03  6.406D-01
 -1.888D-03  6.544D-01
 -3.070D-03  5.845D-01
 -2.580D-03  6.286D-01
 -6.692D-03  5.178D-01
 -3.455D-03  6.076D-01
 -1.974D-04  7.667D-01
 -3.031D-04  7.607D-01
 -4.033D-04  7.531D-01
 -5.057D-04  7.448D-01
 -6.182D-04  7.338D-01
 -7.357D-04  7.244D-01
 -8.851D-04  7.076D-01
 -1.021D-03  7.002D-01
 -1.260D-03  6.724D-01
 -1.390D-03  6.733D-01
 -1.872D-03  6.257D-01
 -1.878D-03  6.457D-01
 -3.100D-03  5.657D-01
 -2.517D-03  6.196D-01
 -6.654D-03  4.943D-01
 -3.308D-03  5.984D-01
 -1.813D-04  7.678D-01
 -2.776D-04  7.622D-01
 -3.677D-04  7.555D-01
 -4.601D-04  7.471D-01
 -5.565D-04  7.386D-01
 -6.660D-04  7.263D-01
 -7.773D-04  7.175D-01
 -9.272D-04  6.983D-01
 -1.052D-03  6.928D-01
 -1.298D-03  6.608D-01
 -1.404D-03  6.656D-01
 -1.905D-03  6.110D-01
 -1.862D-03  6.379D-01
 -3.119D-03  5.471D-01
 -2.452D-03  6.116D-01
 -6.599D-03  4.709D-01
 -3.170D-03  5.903D-01
 -1.673D-04  7.689D-01
 -2.554D-04  7.638D-01
 -3.375D-04  7.574D-01
 -4.200D-04  7.503D-01
 -5.078D-04  7.411D-01
 -5.994D-04  7.327D-01
 -7.070D-04  7.190D-01
 -8.121D-04  7.110D-01
 -9.634D-04  6.893D-01
 -1.076D-03  6.860D-01
 -1.330D-03  6.494D-01
 -1.411D-03  6.588D-01
 -1.930D-03  5.965D-01
 -1.841D-03  6.310D-01
 -3.128D-03  5.288D-01
 -2.387D-03  6.047D-01
 -6.528D-03  4.477D-01
 -3.040D-03  5.833D-01
 -1.549D-04  7.698D-01
 -2.361D-04  7.651D-01
 -3.110D-04  7.596D-01
 -3.863D-04  7.526D-01
 -4.639D-04  7.453D-01
 -5.487D-04  7.353D-01
 -6.360D-04  7.271D-01
 -7.426D-04  7.119D-01
 -8.412D-04  7.052D-01
 -9.946D-04  6.805D-01
 -1.094D-03  6.800D-01
 -1.357D-03  6.384D-01
 -1.413D-03  6.528D-01
 -1.950D-03  5.825D-01
