  9.573D-01 -8.338D-01
  2.629D-01 -5.110D-01
  9.896D-02  1.940D-01
  3.052D-02  2.551D+00
 -4.567D-03 -2.239D+01
 -2.430D-02 -4.554D+00
 -3.579D-02 -3.096D+00
 -4.240D-02 -2.513D+00
 -4.595D-02 -2.177D+00
 -4.751D-02 -1.950D+00
 -4.776D-02 -1.781D+00
 -4.715D-02 -1.650D+00
 -4.598D-02 -1.545D+00
 -4.448D-02 -1.461D+00
 -4.278D-02 -1.392D+00
 -4.100D-02 -1.336D+00
 -3.919D-02 -1.290D+00
 -3.741D-02 -1.252D+00
 -3.570D-02 -1.221D+00
 -3.406D-02 -1.195D+00
 -3.250D-02 -1.172D+00
 -3.104D-02 -1.153D+00
 -2.968D-02 -1.136D+00
 -2.840D-02 -1.121D+00
 -2.722D-02 -1.106D+00
 -2.611D-02 -1.091D+00
 -2.509D-02 -1.075D+00
 -2.414D-02 -1.059D+00
 -2.326D-02 -1.040D+00
 -2.247D-02 -1.018D+00
 -2.179D-02 -9.900D-01
 -2.126D-02 -9.490D-01
 -2.107D-02 -8.821D-01
 -2.181D-02 -7.582D-01
 -2.699D-02 -4.972D-01
