 -6.151D-03  7.855D-01
 -2.634D-03  7.881D-01
 -8.068D-03  7.716D-01
 -1.557D-03  7.900D-01
 -3.693D-03  7.731D-01
 -9.138D-03  7.500D-01
 -1.058D-03  7.916D-01
 -2.257D-03  7.750D-01
 -4.383D-03  7.514D-01
 -9.733D-03  7.218D-01
 -7.779D-04  7.929D-01
 -1.569D-03  7.774D-01
 -2.742D-03  7.544D-01
 -4.833D-03  7.250D-01
 -1.002D-02  6.885D-01
 -6.021D-04  7.940D-01
 -1.174D-03  7.799D-01
 -1.936D-03  7.586D-01
 -3.082D-03  7.304D-01
 -5.114D-03  6.954D-01
 -1.009D-02  6.515D-01
 -4.832D-04  7.948D-01
 -9.223D-04  7.824D-01
 -1.466D-03  7.633D-01
 -2.204D-03  7.374D-01
 -3.316D-03  7.048D-01
 -5.268D-03  6.643D-01
 -1.001D-02  6.123D-01
 -3.983D-04  7.953D-01
 -7.494D-04  7.847D-01
 -1.163D-03  7.681D-01
 -1.685D-03  7.452D-01
 -2.398D-03  7.158D-01
 -3.466D-03  6.789D-01
 -5.327D-03  6.329D-01
 -9.807D-03  5.723D-01
 -3.353D-04  7.955D-01
 -6.245D-04  7.867D-01
 -9.530D-04  7.726D-01
 -1.347D-03  7.529D-01
 -1.850D-03  7.273D-01
 -2.533D-03  6.948D-01
 -3.552D-03  6.541D-01
 -5.315D-03  6.024D-01
 -9.528D-03  5.327D-01
 -2.870D-04  7.955D-01
 -5.306D-04  7.882D-01
 -8.001D-04  7.765D-01
 -1.112D-03  7.601D-01
 -1.489D-03  7.384D-01
 -1.970D-03  7.107D-01
 -2.622D-03  6.756D-01
 -3.589D-03  6.313D-01
 -5.249D-03  5.739D-01
 -9.192D-03  4.946D-01
 -2.490D-04  7.952D-01
 -4.579D-04  7.893D-01
 -6.844D-04  7.799D-01
 -9.392D-04  7.665D-01
 -1.236D-03  7.486D-01
 -1.597D-03  7.255D-01
 -2.056D-03  6.961D-01
 -2.676D-03  6.587D-01
 -3.588D-03  6.109D-01
 -5.144D-03  5.480D-01
 -8.819D-03  4.587D-01
 -2.185D-04  7.946D-01
 -4.002D-04  7.900D-01
 -5.943D-04  7.825D-01
 -8.080D-04  7.718D-01
 -1.050D-03  7.574D-01
