 -2.846D+00 -8.344D-01
 -7.745D-01 -5.102D-01
 -2.852D-01  2.180D-01
 -8.121D-02  2.906D+00
  2.295D-02 -1.339D+01
  8.109D-02 -4.081D+00
  1.144D-01 -2.881D+00
  1.331D-01 -2.369D+00
  1.426D-01 -2.065D+00
  1.461D-01 -1.855D+00
  1.456D-01 -1.698D+00
  1.426D-01 -1.574D+00
  1.380D-01 -1.474D+00
  1.324D-01 -1.393D+00
  1.263D-01 -1.327D+00
  1.199D-01 -1.273D+00
  1.136D-01 -1.228D+00
  1.074D-01 -1.192D+00
  1.014D-01 -1.161D+00
  9.576D-02 -1.136D+00
  9.039D-02 -1.115D+00
  8.535D-02 -1.096D+00
  8.062D-02 -1.080D+00
  7.621D-02 -1.065D+00
  7.209D-02 -1.051D+00
  6.824D-02 -1.037D+00
  6.466D-02 -1.023D+00
  6.131D-02 -1.009D+00
  5.818D-02 -9.942D-01
  5.526D-02 -9.788D-01
  5.252D-02 -9.625D-01
  4.996D-02 -9.455D-01
  4.754D-02 -9.275D-01
  4.528D-02 -9.086D-01
  4.315D-02 -8.888D-01
  4.114D-02 -8.680D-01
  3.924D-02 -8.464D-01
  3.746D-02 -8.238D-01
  3.577D-02 -8.001D-01
  3.419D-02 -7.748D-01
  3.271D-02 -7.467D-01
  3.139D-02 -7.129D-01
  3.034D-02 -6.652D-01
  3.006D-02 -5.816D-01
  3.348D-02 -3.940D-01
