 -5.132D-03  7.850D-01
 -2.911D-03  7.809D-01
 -4.632D-03  7.756D-01
 -1.305D-03  7.812D-01
 -3.766D-03  7.652D-01
 -4.257D-03  7.632D-01
 -8.810D-04  7.750D-01
 -1.538D-03  7.591D-01
 -4.510D-03  7.492D-01
 -3.937D-03  7.477D-01
 -5.432D-04  7.728D-01
 -1.212D-03  7.450D-01
 -1.684D-03  7.368D-01
 -5.131D-03  7.316D-01
 -3.654D-03  7.290D-01
 -4.009D-04  7.650D-01
 -7.089D-04  7.341D-01
 -1.522D-03  7.182D-01
 -1.764D-03  7.125D-01
 -5.641D-03  7.122D-01
 -3.400D-03  7.071D-01
 -2.821D-04  7.609D-01
 -5.693D-04  7.163D-01
 -8.397D-04  6.996D-01
 -1.802D-03  6.916D-01
 -1.796D-03  6.855D-01
 -6.054D-03  6.907D-01
 -3.168D-03  6.817D-01
 -2.199D-04  7.517D-01
 -3.865D-04  7.013D-01
 -7.332D-04  6.764D-01
 -9.361D-04  6.650D-01
 -2.048D-03  6.639D-01
 -1.795D-03  6.553D-01
 -6.381D-03  6.671D-01
 -2.954D-03  6.527D-01
 -1.665D-04  7.462D-01
 -3.170D-04  6.800D-01
 -4.775D-04  6.521D-01
 -8.854D-04  6.391D-01
 -1.002D-03  6.284D-01
 -2.261D-03  6.346D-01
 -1.769D-03  6.216D-01
 -6.633D-03  6.416D-01
 -2.757D-03  6.200D-01
 -1.346D-04  7.359D-01
 -2.333D-04  6.613D-01
 -4.139D-04  6.242D-01
 -5.515D-04  6.052D-01
 -1.023D-03  6.018D-01
 -1.043D-03  5.888D-01
 -2.441D-03  6.036D-01
 -1.727D-03  5.842D-01
 -6.822D-03  6.142D-01
 -2.574D-03  5.833D-01
 -1.068D-04  7.293D-01
 -1.948D-04  6.368D-01
 -2.950D-04  5.942D-01
 -5.055D-04  5.739D-01
 -6.084D-04  5.572D-01
 -1.145D-03  5.634D-01
 -1.064D-03  5.455D-01
 -2.590D-03  5.707D-01
 -1.672D-03  5.426D-01
 -6.953D-03  5.850D-01
 -2.403D-03  5.423D-01
 -8.863D-05  7.183D-01
 -1.507D-04  6.145D-01
 -2.559D-04  5.614D-01
 -3.479D-04  5.323D-01
 -5.895D-04  5.250D-01
 -6.495D-04  5.063D-01
 -1.250D-03  5.235D-01
 -1.068D-03  4.981D-01
 -2.712D-03  5.359D-01
 -1.610D-03  4.965D-01
 -7.035D-03  5.541D-01
