  2295.011370  1.124D-11  7.156D-07  1992.7711 .0899 .75   3
  2294.988723  8.710D-12  9.069D-07  1995.7332 .0885 .74   4
  2294.960414  7.111D-12  1.089D-06  1999.4357 .0871 .74   5
  2294.926444  6.010D-12  1.259D-06  2003.8788 .0858 .73   6
  2294.886813  5.205D-12  1.417D-06  2009.0623 .0845 .72   7
  2294.841519  4.590D-12  1.560D-06  2014.9863 .0833 .71   8
  2294.790565  4.105D-12  1.688D-06  2021.6507 .0823 .70   9
  2294.733949  3.714D-12  1.800D-06  2029.0554 .0813 .70  10
  2294.671672  3.390D-12  1.895D-06  2037.2006 .0803 .69  11
  2294.603734  3.119D-12  1.972D-06  2046.0860 .0794 .69  12
  2294.530135  2.887D-12  2.033D-06  2055.7117 .0785 .69  13
  2294.450876  2.688D-12  2.076D-06  2066.0777 .0777 .69  14
  2294.365954  2.514D-12  2.102D-06  2077.1839 .0770 .70  15
  2294.275374  2.362D-12  2.113D-06  2089.0302 .0763 .71  16
  2294.179130  2.227D-12  2.108D-06  2101.6167 .0757 .73  17
  2294.077232  2.106D-12  2.089D-06  2114.9431 .0752 .74  18
  2293.969665  1.998D-12  2.056D-06  2129.0096 .0746 .75  19
  2293.856450  1.900D-12  2.011D-06  2143.8160 .0741 .76  20
  2293.737559  1.812D-12  1.956D-06  2159.3623 .0737 .76  21
  2293.613030  1.731D-12  1.891D-06  2175.6484 .0732 .77  22
  2293.482814  1.658D-12  1.818D-06  2192.6743 .0728 .77  23
  2293.346975  1.590D-12  1.739D-06  2210.4398 .0725 .78  24
  2293.205431  1.528D-12  1.654D-06  2228.9449 .0722 .78  25
  2293.058286  1.470D-12  1.565D-06  2248.1895 .0719 .78  26
  2292.905411  1.417D-12  1.474D-06  2268.1736 .0716 .78  27
  2292.746968  1.367D-12  1.381D-06  2288.8969 .0714 .78  28
  2292.582755  1.321D-12  1.288D-06  2310.3597 .0712 .78  29
  2292.413022  1.277D-12  1.196D-06  2332.5614 .0711 .78  30
  2292.237464  1.237D-12  1.105D-06  2355.5025 .0709 .78  31
  2292.056453  1.198D-12  1.016D-06  2379.1821 .0707 .78  32
  2291.869539  1.163D-12  9.298D-07  2403.6013 .0706 .78  33
  2291.677264  1.129D-12  8.473D-07  2428.7583 .0704 .78  34
  2291.478982  1.097D-12  7.688D-07  2454.6552 .0703 .78  35
  2291.275459  1.067D-12  6.944D-07  2481.2892 .0702 .78  36
  2291.065792  1.039D-12  6.246D-07  2508.6635 .0701 .78  37
  2290.851045  1.012D-12  5.593D-07  2536.7737 .0700 .78  38
  2290.629969  9.862D-13  4.988D-07  2565.6251 .0699 .78  39
  2290.404025  9.616D-13  4.429D-07  2595.2110 .0698 .78  40
  2290.171515  9.387D-13  3.916D-07  2625.5393 .0697 .78  41
  2289.934407  9.163D-13  3.449D-07  2656.5999 .0696 .78  42
  2289.690429  8.955D-13  3.024D-07  2688.4049 .0695 .78  43
  2289.442196  8.751D-13  2.641D-07  2720.9395 .0693 .78  44
  2289.186709  8.562D-13  2.297D-07  2754.2211 .0692 .77  45
  2288.927401  8.374D-13  1.990D-07  2788.2286 .0691 .77  46
  2288.660356  8.201D-13  1.717D-07  2822.9866 .0689 .77  47
  2288.390030  8.029D-13  1.475D-07  2858.4659 .0688 .77  48
  2288.111368  7.870D-13  1.263D-07  2894.7004 .0686 .76  49
  2287.830090  7.710D-13  1.076D-07  2931.6503 .0685 .76  50
  2287.539743  7.564D-13  9.138D-08  2969.3612 .0682 .76  51
  2287.247592  7.416D-13  7.728D-08  3007.7804 .0680 .75  52
  2286.945478  7.282D-13  6.510D-08  3046.9680 .0678 .75  53
  2286.642547  7.144D-13  5.463D-08  3086.8548 .0676 .75  54
  2286.328569  7.019D-13  4.565D-08  3127.5194 .0674 .74  55
  2286.014966  6.891D-13  3.801D-08  3168.8721 .0671 .74  56
  2285.689014  6.775D-13  3.152D-08  3211.0142 .0668 .73  57
  2285.364861  6.655D-13  2.604D-08  3253.8307 .0666 .73  58
  2285.026807  6.548D-13  2.143D-08  3297.4509 .0663 .73  59
  2284.692247  6.435D-13  1.757D-08  3341.7291 .0661 .72  60
  2284.341943  6.335D-13  1.434D-08  3386.8283 .0658 .72  61
  2283.997137  6.229D-13  1.167D-08  3432.5657 .0655 .71  62
  2283.634415  6.135D-13  9.455D-09  3479.1449 .0653 .71  63
  2283.279549  6.035D-13  7.635D-09  3526.3387 .0650 .70  64
  2282.904216  5.948D-13  6.138D-09  3574.3992 .0647 .70  65
  2282.539499  5.854D-13  4.920D-09  3623.0463 .0644 .69  66
  2282.151337  5.772D-13  3.925D-09  3672.5897 .0641 .69  67
  2281.777006  5.682D-13  3.122D-09  3722.6868 .0639 .68  68
  2281.375769  5.606D-13  2.472D-09  3773.7149 .0635 .68  69
  2280.992090  5.521D-13  1.952D-09  3825.2582 .0633 .67  70
