  3.219D+00 -8.467D-01
  1.488D+00 -7.376D-01
  8.040D-01 -5.705D-01
  4.676D-01 -3.195D-01
  2.773D-01  7.359D-02
  1.588D-01  7.625D-01
  8.107D-02  2.248D+00
  2.658D-02  8.299D+00
 -1.143D-02 -2.125D+01
 -4.018D-02 -6.377D+00
 -6.034D-02 -4.332D+00
 -7.658D-02 -3.432D+00
 -8.740D-02 -2.971D+00
 -9.680D-02 -2.638D+00
 -1.022D-01 -2.427D+00
 -1.076D-01 -2.240D+00
 -1.097D-01 -2.114D+00
 -1.125D-01 -1.988D+00
 -1.126D-01 -1.902D+00
 -1.138D-01 -1.809D+00
 -1.125D-01 -1.746D+00
 -1.126D-01 -1.674D+00
 -1.106D-01 -1.625D+00
 -1.100D-01 -1.568D+00
 -1.076D-01 -1.530D+00
 -1.064D-01 -1.484D+00
 -1.038D-01 -1.453D+00
 -1.023D-01 -1.416D+00
 -9.976D-02 -1.391D+00
 -9.795D-02 -1.362D+00
 -9.557D-02 -1.341D+00
 -9.349D-02 -1.319D+00
 -9.141D-02 -1.300D+00
 -8.905D-02 -1.284D+00
 -8.738D-02 -1.266D+00
 -8.471D-02 -1.256D+00
 -8.355D-02 -1.239D+00
 -8.053D-02 -1.234D+00
 -7.996D-02 -1.215D+00
 -7.651D-02 -1.215D+00
 -7.662D-02 -1.195D+00
 -7.266D-02 -1.200D+00
 -7.356D-02 -1.177D+00
 -6.900D-02 -1.188D+00
 -7.076D-02 -1.159D+00
 -6.549D-02 -1.177D+00
 -6.823D-02 -1.143D+00
 -6.214D-02 -1.167D+00
 -6.596D-02 -1.126D+00
 -5.892D-02 -1.158D+00
 -6.395D-02 -1.108D+00
 -5.582D-02 -1.150D+00
 -6.220D-02 -1.089D+00
 -5.283D-02 -1.142D+00
 -6.071D-02 -1.067D+00
 -4.994D-02 -1.133D+00
 -5.950D-02 -1.042D+00
 -4.715D-02 -1.122D+00
 -5.863D-02 -1.011D+00
 -4.452D-02 -1.104D+00
 -5.824D-02 -9.702D-01
 -4.219D-02 -1.072D+00
 -5.867D-02 -9.104D-01
 -4.065D-02 -1.004D+00
 -6.110D-02 -8.088D-01
 -4.187D-02 -8.474D-01
 -7.220D-02 -5.873D-01
 -6.553D-02 -5.193D-01
