 -5.279D+00 -8.499D-01
 -2.447D+00 -7.448D-01
 -1.323D+00 -5.836D-01
 -7.769D-01 -3.465D-01
 -4.589D-01  3.291D-02
 -2.723D-01  6.386D-01
 -1.358D-01  2.081D+00
 -5.718D-02  5.891D+00
  1.748D-02 -2.198D+01
  5.066D-02 -7.797D+00
  9.927D-02 -4.195D+00
  1.087D-01 -3.732D+00
  1.452D-01 -2.861D+00
  1.402D-01 -2.805D+00
  1.710D-01 -2.328D+00
  1.562D-01 -2.366D+00
  1.847D-01 -2.021D+00
  1.627D-01 -2.097D+00
  1.908D-01 -1.812D+00
  1.632D-01 -1.911D+00
  1.920D-01 -1.658D+00
  1.598D-01 -1.773D+00
  1.901D-01 -1.539D+00
  1.541D-01 -1.668D+00
  1.863D-01 -1.445D+00
  1.468D-01 -1.586D+00
  1.814D-01 -1.370D+00
  1.387D-01 -1.522D+00
  1.758D-01 -1.309D+00
  1.303D-01 -1.473D+00
  1.701D-01 -1.260D+00
  1.217D-01 -1.436D+00
  1.645D-01 -1.220D+00
  1.131D-01 -1.409D+00
  1.590D-01 -1.187D+00
  1.048D-01 -1.391D+00
  1.539D-01 -1.160D+00
  9.662D-02 -1.382D+00
  1.493D-01 -1.136D+00
  8.872D-02 -1.379D+00
  1.452D-01 -1.116D+00
  8.104D-02 -1.385D+00
  1.416D-01 -1.097D+00
  7.355D-02 -1.400D+00
  1.385D-01 -1.078D+00
  6.617D-02 -1.425D+00
  1.362D-01 -1.060D+00
  5.881D-02 -1.466D+00
  1.346D-01 -1.042D+00
  5.135D-02 -1.529D+00
  1.339D-01 -1.022D+00
  4.357D-02 -1.631D+00
  1.342D-01 -1.001D+00
  3.519D-02 -1.811D+00
  1.360D-01 -9.777D-01
  2.573D-02 -2.185D+00
  1.399D-01 -9.512D-01
  1.434D-02 -3.359D+00
  1.471D-01 -9.206D-01
 -6.775D-04  5.723D+01
  1.599D-01 -8.841D-01
 -2.339D-02  1.124D+00
  1.844D-01 -8.396D-01
 -6.678D-02  8.320D-02
  2.396D-01 -7.847D-01
 -2.078D-01 -2.488D-01
  4.366D-01 -7.201D-01
  8.476D-02 -5.082D-01
