 -5.132D-03  7.851D-01
 -2.911D-03  7.809D-01
 -4.633D-03  7.757D-01
 -1.305D-03  7.813D-01
 -3.767D-03  7.655D-01
 -4.258D-03  7.634D-01
 -8.811D-04  7.752D-01
 -1.539D-03  7.594D-01
 -4.511D-03  7.496D-01
 -3.939D-03  7.481D-01
 -5.433D-04  7.730D-01
 -1.212D-03  7.454D-01
 -1.685D-03  7.373D-01
 -5.133D-03  7.321D-01
 -3.656D-03  7.296D-01
 -4.010D-04  7.652D-01
 -7.091D-04  7.346D-01
 -1.523D-03  7.189D-01
 -1.765D-03  7.132D-01
 -5.644D-03  7.128D-01
 -3.401D-03  7.078D-01
 -2.822D-04  7.612D-01
 -5.696D-04  7.169D-01
 -8.403D-04  7.005D-01
 -1.804D-03  6.925D-01
 -1.798D-03  6.864D-01
 -6.058D-03  6.915D-01
 -3.170D-03  6.827D-01
 -2.200D-04  7.521D-01
 -3.868D-04  7.021D-01
 -7.338D-04  6.774D-01
 -9.369D-04  6.662D-01
 -2.050D-03  6.650D-01
 -1.796D-03  6.565D-01
 -6.386D-03  6.682D-01
 -2.957D-03  6.540D-01
 -1.665D-04  7.466D-01
 -3.173D-04  6.810D-01
 -4.780D-04  6.534D-01
 -8.863D-04  6.404D-01
 -1.003D-03  6.299D-01
 -2.263D-03  6.360D-01
 -1.771D-03  6.232D-01
 -6.640D-03  6.429D-01
 -2.761D-03  6.216D-01
 -1.347D-04  7.364D-01
 -2.336D-04  6.625D-01
 -4.144D-04  6.257D-01
 -5.522D-04  6.069D-01
 -1.024D-03  6.034D-01
 -1.045D-03  5.906D-01
 -2.444D-03  6.052D-01
 -1.729D-03  5.861D-01
 -6.830D-03  6.157D-01
 -2.578D-03  5.852D-01
 -1.068D-04  7.298D-01
 -1.950D-04  6.381D-01
 -2.954D-04  5.959D-01
 -5.063D-04  5.759D-01
 -6.093D-04  5.594D-01
 -1.147D-03  5.655D-01
 -1.066D-03  5.478D-01
 -2.594D-03  5.726D-01
 -1.675D-03  5.449D-01
 -6.963D-03  5.867D-01
 -2.407D-03  5.447D-01
 -8.868D-05  7.189D-01
 -1.509D-04  6.160D-01
 -2.563D-04  5.635D-01
 -3.485D-04  5.346D-01
 -5.906D-04  5.275D-01
 -6.507D-04  5.090D-01
 -1.253D-03  5.259D-01
 -1.070D-03  5.008D-01
 -2.716D-03  5.381D-01
 -1.613D-03  4.993D-01
 -7.046D-03  5.560D-01
 -2.246D-03  4.995D-01
 -7.265D-05  7.114D-01
 -1.278D-04  5.886D-01
 -1.931D-04  5.277D-01
 -3.149D-04  4.979D-01
 -3.917D-04  4.733D-01
 -6.661D-04  4.786D-01
 -6.782D-04  4.547D-01
 -1.343D-03  4.846D-01
 -1.062D-03  4.491D-01
 -2.812D-03  5.017D-01
 -1.544D-03  4.487D-01
 -7.086D-03  5.237D-01
 -2.094D-03  4.492D-01
 -6.153D-05  7.000D-01
 -1.023D-04  5.631D-01
 -1.680D-04  4.903D-01
 -2.305D-04  4.479D-01
 -3.692D-04  4.352D-01
 -4.250D-04  4.091D-01
 -7.324D-04  4.283D-01
 -6.936D-04  3.954D-01
 -1.419D-03  4.413D-01
 -1.043D-03  3.920D-01
 -2.885D-03  4.635D-01
 -1.472D-03  3.927D-01
 -7.089D-03  4.900D-01
 -1.951D-03  3.934D-01
 -5.162D-05  6.919D-01
 -8.759D-05  5.328D-01
 -1.313D-04  4.479D-01
 -2.068D-04  4.047D-01
 -2.619D-04  3.690D-01
 -4.180D-04  3.726D-01
 -4.489D-04  3.402D-01
 -7.893D-04  3.761D-01
 -6.986D-04  3.303D-01
 -1.480D-03  3.958D-01
 -1.016D-03  3.287D-01
 -2.935D-03  4.236D-01
 -1.397D-03  3.303D-01
 -7.057D-03  4.548D-01
 -1.816D-03  3.311D-01
 -4.440D-05  6.804D-01
 -7.184D-05  5.040D-01
 -1.146D-04  4.049D-01
 -1.576D-04  3.444D-01
 -2.427D-04  3.236D-01
 -2.868D-04  2.867D-01
 -4.609D-04  3.084D-01
 -4.643D-04  2.649D-01
 -8.371D-04  3.214D-01
 -6.950D-04  2.581D-01
 -1.528D-03  3.482D-01
 -9.818D-04  2.582D-01
 -2.966D-03  3.818D-01
 -1.321D-03  2.608D-01
 -6.997D-03  4.184D-01
 -1.687D-03  2.616D-01
 -3.793D-05  6.720D-01
 -6.205D-05  4.709D-01
 -9.194D-05  3.550D-01
 -1.408D-04  2.933D-01
 -1.800D-04  2.421D-01
 -2.751D-04  2.426D-01
 -3.054D-04  1.981D-01
 -4.977D-04  2.416D-01
 -4.722D-04  1.816D-01
 -8.760D-04  2.640D-01
 -6.842D-04  1.775D-01
 -1.563D-03  2.983D-01
 -9.430D-04  1.793D-01
 -2.979D-03  3.384D-01
 -1.244D-03  1.828D-01
 -6.912D-03  3.808D-01
 -1.565D-03  1.835D-01
 -3.304D-05  6.605D-01
 -5.181D-05  4.387D-01
 -8.044D-05  3.055D-01
 -1.103D-04  2.200D-01
 -1.650D-04  1.872D-01
 -1.981D-04  1.349D-01
 -3.034D-04  1.593D-01
 -3.180D-04  1.005D-01
 -5.285D-04  1.714D-01
 -4.735D-04  8.830D-02
 -9.066D-04  2.036D-01
 -6.673D-04  8.681D-02
 -1.587D-03  2.461D-01
 -9.004D-04  9.027D-02
 -2.976D-03  2.932D-01
 -1.168D-03  9.473D-02
 -6.805D-03  3.420D-01
 -1.449D-03  9.512D-02
 -2.864D-05  6.521D-01
 -4.508D-05  4.027D-01
 -6.574D-05  2.468D-01
 -9.823D-05  1.590D-01
 -1.261D-04  8.523D-02
 -1.867D-04  8.037D-02
 -2.117D-04  1.815D-02
 -3.276D-04  7.175D-02
 -3.251D-04 -9.100D-03
 -5.535D-04  9.700D-02
 -4.690D-04 -1.745D-02
 -9.293D-04  1.398D-01
 -6.455D-04 -1.635D-02
 -1.600D-03  1.914D-01
 -8.549D-04 -1.103D-02
 -2.960D-03  2.463D-01
 -1.092D-03 -5.526D-03
 -6.680D-03  3.021D-01
 -1.338D-03 -5.602D-03
 -2.520D-05  6.408D-01
 -3.816D-05  3.672D-01
 -5.764D-05  1.893D-01
 -7.851D-05  6.844D-02
 -1.146D-04  1.720D-02
 -1.389D-04 -5.828D-02
 -2.055D-04 -3.106D-02
 -2.211D-04 -1.130D-01
 -3.476D-04 -2.145D-02
 -3.273D-04 -1.343D-01
 -5.728D-04  1.779D-02
 -4.597D-04 -1.390D-01
 -9.446D-04  7.239D-02
 -6.199D-04 -1.351D-01
 -1.603D-03  1.340D-01
 -8.075D-04 -1.276D-01
 -2.931D-03  1.976D-01
 -1.018D-03 -1.209D-01
 -6.539D-03  2.613D-01
 -1.233D-03 -1.217D-01
 -2.210D-05  6.325D-01
 -3.339D-05  3.281D-01
 -4.774D-05  1.194D-01
 -6.974D-05 -6.274D-03
 -8.946D-05 -1.140D-01
 -1.292D-04 -1.284D-01
 -1.485D-04 -2.185D-01
 -2.214D-04 -1.503D-01
 -2.264D-04 -2.640D-01
 -3.634D-04 -1.219D-01
 -3.251D-04 -2.802D-01
 -5.868D-04 -6.706D-02
 -4.463D-04 -2.809D-01
 -9.532D-04  8.576D-04
 -5.911D-04 -2.737D-01
 -1.598D-03  7.386D-02
 -7.589D-04 -2.637D-01
 -2.890D-03  1.473D-01
 -9.451D-04 -2.556D-01
 -6.385D-03  2.196D-01
 -1.133D-03 -2.575D-01
 -1.962D-05  6.218D-01
 -2.857D-05  2.889D-01
 -4.192D-05  5.177D-02
 -5.650D-05 -1.209D-01
 -8.080D-05 -2.018D-01
 -9.827D-05 -3.148D-01
 -1.417D-04 -2.844D-01
 -1.550D-04 -4.046D-01
 -2.342D-04 -2.805D-01
 -2.282D-04 -4.428D-01
 -3.754D-04 -2.312D-01
 -3.193D-04 -4.537D-01
 -5.959D-04 -1.585D-01
 -4.297D-04 -4.499D-01
 -9.556D-04 -7.524D-02
 -5.601D-04 -4.387D-01
 -1.586D-03  1.071D-02
 -7.097D-04 -4.255D-01
 -2.841D-03  9.505D-02
 -8.742D-04 -4.157D-01
 -6.220D-03  1.769D-01
 -1.039D-03 -4.190D-01
 -1.737D-05  6.137D-01
 -2.512D-05  2.465D-01
 -3.506D-05 -3.290D-02
 -5.007D-05 -2.158D-01
 -6.396D-05 -3.784D-01
 -9.050D-05 -4.105D-01
 -1.048D-04 -5.491D-01
 -1.520D-04 -4.573D-01
 -1.587D-04 -6.292D-01
 -2.442D-04 -4.251D-01
 -2.267D-04 -6.609D-01
 -3.837D-04 -3.514D-01
 -3.103D-04 -6.659D-01
 -6.004D-04 -2.576D-01
 -4.104D-04 -6.563D-01
 -9.524D-04 -1.565D-01
 -5.275D-04 -6.398D-01
 -1.566D-03 -5.569D-02
 -6.606D-04 -6.223D-01
 -2.783D-03  4.096D-02
 -8.056D-04 -6.102D-01
 -6.046D-03  1.333D-01
 -9.490D-04 -6.157D-01
 -1.553D-05  6.036D-01
 -2.167D-05  2.033D-01
 -3.081D-05 -1.145D-01
 -4.095D-05 -3.670D-01
 -5.743D-05 -4.989D-01
 -6.987D-05 -6.791D-01
 -9.867D-05 -6.456D-01
 -1.092D-04 -8.385D-01
 -1.601D-04 -6.547D-01
 -1.598D-04 -9.123D-01
 -2.513D-04 -5.888D-01
 -2.227D-04 -9.375D-01
 -3.885D-04 -4.852D-01
 -2.989D-04 -9.349D-01
 -6.008D-04 -3.658D-01
 -3.893D-04 -9.173D-01
 -9.441D-04 -2.436D-01
 -4.941D-04 -8.932D-01
 -1.540D-03 -1.257D-01
 -6.122D-04 -8.695D-01
 -2.719D-03 -1.512D-02
 -7.398D-04 -8.541D-01
 -5.866D-03  8.895D-02
 -8.647D-04 -8.631D-01
 -1.387D-05  5.960D-01
 -1.912D-05  1.571D-01
 -2.595D-05 -2.196D-01
 -3.619D-05 -4.941D-01
 -4.590D-05 -7.547D-01
 -6.380D-05 -8.234D-01
 -7.406D-05 -1.031D+00
 -1.053D-04 -9.236D-01
 -1.106D-04 -1.116D+00
 -1.662D-04 -8.868D-01
 -1.569D-04 -1.152D+00
 -2.559D-04 -7.776D-01
 -2.139D-04 -1.158D+00
 -3.902D-04 -6.359D-01
 -2.824D-04 -1.148D+00
 -5.974D-04 -4.850D-01
 -3.630D-04 -1.128D+00
 -9.314D-04 -3.375D-01
 -4.560D-04 -1.105D+00
 -1.510D-03 -1.997D-01
 -5.600D-04 -1.082D+00
 -2.648D-03 -7.331D-02
 -6.711D-04 -1.064D+00
 -5.681D-03  4.371D-02
 -7.777D-04 -1.063D+00
 -1.248D-05  5.865D-01
 -1.661D-05  1.092D-01
 -2.280D-05 -3.214D-01
 -2.978D-05 -7.066D-01
 -4.101D-05 -9.376D-01
 -4.938D-05 -1.148D+00
 -6.860D-05 -1.131D+00
 -7.553D-05 -1.317D+00
 -1.094D-04 -1.155D+00
 -1.092D-04 -1.385D+00
 -1.695D-04 -1.100D+00
 -1.512D-04 -1.403D+00
 -2.582D-04 -1.001D+00
 -2.023D-04 -1.400D+00
 -3.891D-04 -8.084D-01
 -2.633D-04 -1.384D+00
 -5.906D-04 -6.175D-01
 -3.346D-04 -1.361D+00
 -9.147D-04 -4.393D-01
 -4.162D-04 -1.336D+00
 -1.474D-03 -2.781D-01
 -5.069D-04 -1.311D+00
 -2.573D-03 -1.338D-01
 -6.029D-04 -1.291D+00
 -5.492D-03 -2.373D-03
 -6.935D-04 -1.284D+00
 -1.122D-05  5.794D-01
 -1.470D-05  5.865D-02
 -1.930D-05 -4.571D-01
 -2.625D-05 -8.921D-01
 -3.263D-05 -1.208D+00
 -4.439D-05 -1.293D+00
 -5.088D-05 -1.480D+00
 -7.149D-05 -1.405D+00
 -7.490D-05 -1.595D+00
 -1.114D-04 -1.390D+00
 -1.054D-04 -1.645D+00
 -1.698D-04 -1.297D+00
 -1.429D-04 -1.657D+00
 -2.561D-04 -1.163D+00
 -1.882D-04 -1.646D+00
 -3.857D-04 -1.010D+00
 -2.419D-04 -1.620D+00
 -5.809D-04 -7.666D-01
 -3.043D-04 -1.588D+00
 -8.946D-04 -5.505D-01
 -3.753D-04 -1.554D+00
 -1.435D-03 -3.616D-01
 -4.536D-04 -1.522D+00
 -2.494D-03 -1.967D-01
 -5.357D-04 -1.497D+00
 -5.301D-03 -4.933D-02
 -6.119D-04 -1.491D+00
 -1.016D-05  5.708D-01
 -1.284D-05  5.219D-03
 -1.695D-05 -5.905D-01
 -2.157D-05 -1.143D+00
 -2.872D-05 -1.386D+00
 -3.394D-05 -1.608D+00
 -4.641D-05 -1.605D+00
 -5.078D-05 -1.828D+00
 -7.271D-05 -1.653D+00
 -7.265D-05 -1.928D+00
 -1.113D-04 -1.598D+00
 -9.998D-05 -1.967D+00
 -1.679D-04 -1.491D+00
 -1.333D-04 -1.968D+00
 -2.517D-04 -1.348D+00
 -1.732D-04 -1.944D+00
 -3.772D-04 -1.159D+00
 -2.201D-04 -1.908D+00
 -5.688D-04 -9.366D-01
 -2.742D-04 -1.865D+00
 -8.716D-04 -6.728D-01
 -3.353D-04 -1.822D+00
 -1.393D-03 -4.508D-01
 -4.023D-04 -1.781D+00
 -2.412D-03 -2.624D-01
 -4.720D-04 -1.751D+00
 -5.109D-03 -9.718D-02
 -5.358D-04 -1.742D+00
 -9.187D-06  5.643D-01
 -1.139D-05 -5.085D-02
 -1.439D-05 -7.758D-01
 -1.877D-05 -1.316D+00
 -2.259D-05 -1.660D+00
 -3.006D-05 -1.787D+00
 -3.416D-05 -2.053D+00
 -4.733D-05 -1.948D+00
 -4.959D-05 -2.281D+00
 -7.269D-05 -1.945D+00
 -6.916D-05 -2.362D+00
 -1.097D-04 -1.847D+00
 -9.255D-05 -2.285D+00
 -1.640D-04 -1.694D+00
 -1.218D-04 -2.291D+00
 -2.447D-04 -1.517D+00
 -1.576D-04 -2.347D+00
 -3.662D-04 -1.322D+00
 -1.983D-04 -2.306D+00
 -5.532D-04 -1.102D+00
 -2.447D-04 -2.239D+00
 -8.463D-04 -8.087D-01
 -2.969D-04 -2.173D+00
 -1.348D-03 -5.468D-01
 -3.539D-04 -2.115D+00
 -2.328D-03 -3.310D-01
 -4.127D-04 -2.073D+00
 -4.917D-03 -1.460D-01
 -4.653D-04 -2.067D+00
 -8.359D-06  5.564D-01
 -9.988D-06 -1.111D-01
 -1.263D-05 -9.640D-01
 -1.525D-05 -1.556D+00
 -1.963D-05 -1.865D+00
 -2.285D-05 -2.248D+00
 -3.076D-05 -2.273D+00
 -3.164D-05 -1.966D+00
 -4.744D-05 -2.399D+00
 -4.310D-05 -1.744D+00
 -7.162D-05 -2.321D+00
 -5.804D-05 -1.666D+00
 -1.069D-04 -2.138D+00
 -7.684D-05 -1.645D+00
 -1.587D-04 -1.924D+00
 -1.000D-04 -1.657D+00
 -2.358D-04 -1.703D+00
 -1.281D-04 -1.688D+00
 -3.528D-04 -1.483D+00
 -1.614D-04 -1.735D+00
 -5.330D-04 -1.238D+00
 -2.003D-04 -1.790D+00
 -8.190D-04 -9.616D-01
 -2.445D-04 -1.848D+00
 -1.301D-03 -6.506D-01
 -2.927D-04 -1.898D+00
 -2.242D-03 -4.030D-01
 -3.414D-04 -1.917D+00
 -4.726D-03 -1.958D-01
 -3.811D-04 -1.861D+00
 -7.601D-06  5.506D-01
 -8.882D-06 -1.741D-01
 -1.069D-05 -1.170D+00
 -1.311D-05 -1.755D+00
 -1.536D-05 -2.300D+00
 -1.946D-05 -2.188D+00
 -1.999D-05 -1.654D+00
 -2.804D-05 -1.783D+00
