 -4.815D-03  7.770D-01
 -3.192D-03  7.726D-01
 -5.089D-03  7.724D-01
 -1.657D-03  7.750D-01
 -4.249D-03  7.640D-01
 -4.983D-03  7.665D-01
 -1.238D-03  7.724D-01
 -2.095D-03  7.691D-01
 -4.985D-03  7.530D-01
 -4.782D-03  7.595D-01
 -8.865D-04  7.746D-01
 -1.692D-03  7.634D-01
 -2.320D-03  7.620D-01
 -5.553D-03  7.400D-01
 -4.557D-03  7.515D-01
 -7.145D-04  7.733D-01
 -1.183D-03  7.679D-01
 -2.023D-03  7.521D-01
 -2.441D-03  7.540D-01
 -6.004D-03  7.251D-01
 -4.334D-03  7.428D-01
 -5.721D-04  7.752D-01
 -9.864D-04  7.645D-01
 -1.372D-03  7.603D-01
 -2.290D-03  7.390D-01
 -2.499D-03  7.454D-01
 -6.365D-03  7.085D-01
 -4.120D-03  7.336D-01
 -4.828D-04  7.747D-01
 -7.823D-04  7.685D-01
 -1.186D-03  7.538D-01
 -1.501D-03  7.520D-01
 -2.514D-03  7.243D-01
 -2.518D-03  7.363D-01
 -6.651D-03  6.904D-01
 -3.919D-03  7.241D-01
 -4.083D-04  7.764D-01
 -6.719D-04  7.666D-01
 -9.267D-04  7.609D-01
 -1.349D-03  7.416D-01
 -1.590D-03  7.433D-01
 -2.704D-03  7.082D-01
 -2.510D-03  7.270D-01
 -6.875D-03  6.709D-01
 -3.730D-03  7.145D-01
 -3.552D-04  7.763D-01
 -5.662D-04  7.699D-01
 -8.120D-04  7.569D-01
 -1.034D-03  7.528D-01
 -1.487D-03  7.280D-01
 -1.650D-03  7.344D-01
 -2.865D-03  6.910D-01
 -2.485D-03  7.177D-01
 -7.045D-03  6.503D-01
 -3.555D-03  7.050D-01
 -3.103D-04  7.778D-01
 -4.977D-04  7.690D-01
 -6.793D-04  7.628D-01
 -9.262D-04  7.459D-01
 -1.116D-03  7.445D-01
 -1.605D-03  7.133D-01
 -1.689D-03  7.256D-01
 -3.001D-03  6.728D-01
 -2.447D-03  7.086D-01
 -7.167D-03  6.287D-01
 -3.391D-03  6.958D-01
 -2.757D-04  7.780D-01
 -4.344D-04  7.719D-01
 -6.043D-04  7.605D-01
 -7.669D-04  7.553D-01
 -1.023D-03  7.339D-01
 -1.178D-03  7.362D-01
 -1.707D-03  6.978D-01
 -1.712D-03  7.170D-01
 -3.115D-03  6.539D-01
 -2.402D-03  6.999D-01
 -7.248D-03  6.063D-01
 -3.238D-03  6.871D-01
 -2.460D-04  7.792D-01
 -3.886D-04  7.716D-01
 -5.256D-04  7.654D-01
 -6.914D-04  7.510D-01
 -8.367D-04  7.477D-01
 -1.107D-03  7.211D-01
 -1.225D-03  7.282D-01
 -1.796D-03  6.817D-01
 -1.722D-03  7.089D-01
 -3.207D-03  6.345D-01
 -2.350D-03  6.917D-01
 -7.293D-03  5.833D-01
 -3.096D-03  6.791D-01
 -2.220D-04  7.795D-01
 -3.469D-04  7.740D-01
 -4.738D-04  7.642D-01
 -5.981D-04  7.587D-01
 -7.655D-04  7.407D-01
 -8.927D-04  7.403D-01
 -1.179D-03  7.078D-01
 -1.259D-03  7.206D-01
 -1.872D-03  6.652D-01
 -1.722D-03  7.013D-01
 -3.281D-03  6.147D-01
 -2.296D-03  6.843D-01
 -7.306D-03  5.598D-01
 -2.963D-03  6.719D-01
 -2.011D-04  7.806D-01
 -3.145D-04  7.741D-01
 -4.224D-04  7.683D-01
 -5.439D-04  7.562D-01
 -6.574D-04  7.521D-01
 -8.296D-04  7.300D-01
 -9.378D-04  7.333D-01
 -1.243D-03  6.942D-01
 -1.284D-03  7.135D-01
 -1.937D-03  6.485D-01
 -1.714D-03  6.944D-01
 -3.338D-03  5.947D-01
 -2.239D-03  6.776D-01
 -7.291D-03  5.360D-01
 -2.839D-03  6.656D-01
 -1.836D-04  7.809D-01
 -2.852D-04  7.760D-01
 -3.851D-04  7.679D-01
 -4.835D-04  7.626D-01
 -6.037D-04  7.477D-01
 -7.066D-04  7.457D-01
 -8.858D-04  7.189D-01
 -9.737D-04  7.268D-01
