  8.811D+00 -8.406D-01
 -1.358D+01 -8.008D-01
  4.538D+00 -7.176D-01
 -4.126D-01 -2.105D+00
  2.475D+00 -5.119D-01
 -1.084D+00 -6.734D-01
  6.175D+00 -7.797D-01
  3.443D+00  5.393D-01
  4.107D-01  1.503D+00
  8.282D-02  8.249D+00
  4.207D-01  1.249D+00
 -3.341D-01 -5.312D-01
 -3.706D-01 -3.186D+00
 -2.462D-01 -7.105D-01
 -1.509D-01 -5.777D+00
 -1.901D-01 -9.775D-01
  1.620D-01  2.938D+00
 -1.600D-01 -1.128D+00
 -3.930D-01 -2.314D+00
 -1.420D-01 -1.152D+00
 -3.047D-01 -2.433D+00
 -1.283D-01 -1.145D+00
 -4.113D+00 -1.047D+00
 -1.171D-01 -1.123D+00
 -4.147D-01 -1.707D+00
 -1.074D-01 -1.093D+00
 -3.470D-01 -1.698D+00
 -9.897D-02 -1.061D+00
 -1.088D+00 -1.157D+00
 -9.143D-02 -1.029D+00
 -4.139D-01 -1.386D+00
 -8.465D-02 -9.994D-01
 -3.644D-01 -1.366D+00
 -7.851D-02 -9.720D-01
 -1.771D-01 -1.666D+00
 -7.294D-02 -9.475D-01
 -4.235D-01 -1.225D+00
 -6.787D-02 -9.258D-01
 -3.800D-01 -1.230D+00
 -6.326D-02 -9.066D-01
 -3.508D-01 -1.242D+00
 -5.906D-02 -8.898D-01
 -1.655D-01 -1.577D+00
 -5.522D-02 -8.748D-01
 -4.235D-01 -1.232D+00
 -5.172D-02 -8.613D-01
 -3.899D-01 -1.340D+00
 -4.852D-02 -8.488D-01
 -3.784D-01 -1.456D+00
 -4.558D-02 -8.370D-01
 -3.780D-01 -1.538D+00
 -4.290D-02 -8.254D-01
  3.867D-01  4.868D+00
 -4.044D-02 -8.136D-01
  1.965D-01  7.122D+00
 -3.818D-02 -8.008D-01
  1.514D+00  1.458D+00
 -3.613D-02 -7.862D-01
 -7.452D+00  1.985D-01
 -3.428D-02 -7.676D-01
 -1.093D+00 -6.525D-01
 -3.270D-02 -7.406D-01
 -5.356D-01 -9.874D-01
 -3.157D-02 -6.944D-01
 -7.520D+00 -5.887D-01
 -3.163D-02 -5.997D-01
  1.186D+00 -4.578D-01
 -3.761D-02 -3.549D-01
  5.383D-01 -1.076D-01
