  3687.457783  1.038D-12  1.298D-05  1327.3631 .0915 .75   2
  3687.441297  7.342D-13  1.797D-05  1329.5805 .0899 .75   3
  3687.419313  5.687D-13  2.278D-05  1332.5370 .0885 .74   4
  3687.391844  4.644D-13  2.735D-05  1336.2326 .0871 .74   5
  3687.358861  3.924D-13  3.163D-05  1340.6672 .0858 .73   6
  3687.320425  3.399D-13  3.559D-05  1345.8410 .0845 .72   7
  3687.276427  2.997D-13  3.919D-05  1351.7537 .0833 .71   8
  3687.227055  2.681D-13  4.241D-05  1358.4055 .0823 .70   9
  3687.172011  2.425D-13  4.522D-05  1365.7963 .0813 .70  10
  3687.111751  2.214D-13  4.761D-05  1373.9261 .0803 .69  11
  3687.045612  2.036D-13  4.956D-05  1382.7948 .0794 .69  12
  3686.974539  1.885D-13  5.108D-05  1392.4023 .0785 .69  13
  3686.897229  1.755D-13  5.218D-05  1402.7488 .0777 .69  14
  3686.815447  1.642D-13  5.285D-05  1413.8340 .0770 .70  15
  3686.726859  1.542D-13  5.312D-05  1425.6581 .0763 .71  16
  3686.634510  1.454D-13  5.300D-05  1438.2207 .0757 .73  17
  3686.534497  1.375D-13  5.252D-05  1451.5222 .0752 .74  18
  3686.431769  1.305D-13  5.171D-05  1465.5621 .0746 .75  19
  3686.320135  1.241D-13  5.059D-05  1480.3406 .0741 .76  20
  3686.207270  1.183D-13  4.920D-05  1495.8577 .0737 .76  21
  3686.083761  1.131D-13  4.758D-05  1512.1129 .0732 .77  22
  3685.961067  1.082D-13  4.576D-05  1529.1069 .0728 .77  23
  3685.825362  1.038D-13  4.376D-05  1546.8382 .0725 .78  24
  3685.693223  9.975D-14  4.164D-05  1565.3094 .0722 .78  25
  3685.544915  9.600D-14  3.941D-05  1584.5158 .0719 .78  26
  3685.403805  9.249D-14  3.712D-05  1604.4643 .0716 .78  27
  3685.242394  8.926D-14  3.479D-05  1625.1450 .0714 .78  28
  3685.092893  8.622D-14  3.245D-05  1646.5711 .0712 .78  29
  3684.917765  8.340D-14  3.013D-05  1668.7246 .0711 .78  30
  3684.760574  8.074D-14  2.784D-05  1691.6291 .0709 .78  31
  3684.570986  7.827D-14  2.560D-05  1715.2537 .0707 .78  32
  3684.406945  7.592D-14  2.344D-05  1739.6375 .0706 .78  33
  3684.202005  7.373D-14  2.137D-05  1764.7308 .0704 .78  34
  3684.032116  7.164D-14  1.939D-05  1790.5954 .0703 .78  35
  3683.810757  6.969D-14  1.752D-05  1817.1546 .0702 .78  36
  3683.636208  6.781D-14  1.576D-05  1844.5019 .0701 .78  37
  3683.397168  6.607D-14  1.412D-05  1872.5235 .0700 .78  38
  3683.219353  6.438D-14  1.259D-05  1901.3562 .0699 .78  39
  3682.961148  6.281D-14  1.119D-05  1930.8356 .0698 .78  40
  3682.781699  6.127D-14  9.894D-06  1961.1571 .0697 .78  41
  3682.502592  5.986D-14  8.718D-06  1992.0891 .0696 .78  42
  3682.323409  5.845D-14  7.645D-06  2023.9037 .0695 .78  43
  3682.021377  5.717D-14  6.682D-06  2056.2816 .0693 .78  44
  3681.844661  5.588D-14  5.810D-06  2089.5948 .0692 .77  45
  3681.517361  5.471D-14  5.038D-06  2123.4107 .0691 .77  46
  3681.345650  5.353D-14  4.345D-06  2158.2291 .0689 .77  47
  3680.990384  5.245D-14  3.738D-06  2193.4737 .0688 .77  48
  3680.826591  5.136D-14  3.198D-06  2229.8055 .0686 .76  49
  3680.440259  5.038D-14  2.730D-06  2266.4677 .0685 .76  50
  3680.287717  4.937D-14  2.316D-06  2304.3225 .0682 .76  51
  3679.866777  4.846D-14  1.962D-06  2342.3891 .0680 .75  52
  3679.729282  4.752D-14  1.651D-06  2381.7789 .0678 .75  53
  3679.269700  4.668D-14  1.388D-06  2421.2346 .0676 .75  54
  3679.151564  4.580D-14  1.159D-06  2462.1730 .0674 .74  55
  3678.648764  4.503D-14  9.673D-07  2503.0001 .0671 .74  56
  3678.554862  4.421D-14  8.007D-07  2545.5034 .0668 .73  57
  3678.003671  4.349D-14  6.636D-07  2587.6812 .0666 .73  58
  3677.939502  4.272D-14  5.447D-07  2631.7684 .0663 .73  59
  3677.334090  4.205D-14  4.483D-07  2675.2732 .0661 .72  60
  3677.305837  4.133D-14  3.650D-07  2720.9663 .0658 .72  61
  3676.639653  4.071D-14  2.983D-07  2765.7711 .0655 .71  62
  3676.654247  4.003D-14  2.408D-07  2813.0953 .0653 .71  63
  3675.919956  3.945D-14  1.955D-07  2859.1692 .0650 .70  64
  3675.985144  3.880D-14  1.565D-07  2908.1536 .0647 .70  65
  3675.174550  3.826D-14  1.262D-07  2955.4614 .0644 .69  66
  3675.298970  3.765D-14  1.002D-07  3006.1392 .0641 .69  67
  3674.402945  3.714D-14  8.030D-08  3054.6412 .0639 .68  68
  3674.596200  3.656D-14  6.315D-08  3107.0501 .0635 .68  69
  3673.604603  3.609D-14  5.032D-08  3156.7015 .0633 .67  70
