  9.375D-01 -1.809D+00
 -1.037D+01 -8.284D-01
  2.624D+00 -8.739D-01
 -4.884D+00 -6.785D-01
 -4.200D+00 -1.544D-03
 -1.135D+00  2.201D-01
  3.806D-01 -1.629D+00
 -9.203D-01  4.219D-01
  4.617D-01 -7.919D-01
 -1.191D+00  2.207D-02
  4.245D-01 -4.489D-01
  1.767D-01 -6.796D+00
  5.096D-02 -1.088D+01
  1.206D-01 -8.379D+00
  2.040D-01 -1.193D+00
  3.175D+00 -1.189D+00
  1.831D-01 -1.124D+00
  4.482D-01 -2.354D+00
  1.623D-01 -1.134D+00
  3.458D-01 -2.428D+00
  1.456D-01 -1.136D+00
  6.875D-01 -1.544D+00
  1.321D-01 -1.121D+00
  4.774D-01 -1.617D+00
  1.207D-01 -1.096D+00
  3.380D-01 -1.667D+00
  1.108D-01 -1.065D+00
  5.338D-01 -1.293D+00
  1.020D-01 -1.033D+00
  4.308D-01 -1.256D+00
  9.417D-02 -1.003D+00
  1.794D-01 -1.442D+00
  8.705D-02 -9.742D-01
  4.400D-01 -1.091D+00
  8.059D-02 -9.485D-01
  3.667D-01 -1.050D+00
  7.472D-02 -9.257D-01
  1.290D+00 -9.777D-01
  6.937D-02 -9.056D-01
  3.654D-01 -9.620D-01
  6.451D-02 -8.880D-01
  3.063D-01 -9.270D-01
  6.007D-02 -8.724D-01
  4.441D-01 -9.208D-01
  5.601D-02 -8.586D-01
  3.065D-01 -8.825D-01
  5.231D-02 -8.460D-01
  2.563D-01 -8.504D-01
  4.892D-02 -8.344D-01
  3.361D-01 -8.642D-01
  4.582D-02 -8.233D-01
  2.611D-01 -8.284D-01
  4.297D-02 -8.123D-01
  2.182D-01 -7.946D-01
  4.035D-02 -8.012D-01
  2.807D-01 -8.164D-01
  3.795D-02 -7.894D-01
  2.272D-01 -7.759D-01
  3.575D-02 -7.760D-01
  1.928D-01 -7.288D-01
  3.376D-02 -7.591D-01
  2.502D-01 -7.434D-01
  3.201D-02 -7.348D-01
  2.095D-01 -6.505D-01
  3.067D-02 -6.924D-01
  1.977D-01 -4.880D-01
  3.040D-02 -6.023D-01
  3.260D-01 -3.254D-01
  3.548D-02 -3.608D-01
