  3726.340275  1.947D-11  6.938D-08  2679.5760 .0863 .74   4
  3726.304775  1.589D-11  8.319D-08  2683.5068 .0849 .74   5
  3726.278287  1.343D-11  9.609D-08  2688.2236 .0836 .73   6
  3726.225242  1.163D-11  1.079D-07  2693.7266 .0823 .72   7
  3726.193595  1.026D-11  1.187D-07  2700.0156 .0811 .71   8
  3726.121232  9.176D-12  1.281D-07  2707.0907 .0800 .70   9
  3726.086051  8.300D-12  1.363D-07  2714.9518 .0790 .70  10
  3725.992743  7.577D-12  1.431D-07  2723.5988 .0780 .69  11
  3725.955467  6.970D-12  1.486D-07  2733.0318 .0771 .69  12
  3725.839769  6.453D-12  1.527D-07  2743.2507 .0762 .69  13
  3725.801622  6.007D-12  1.555D-07  2754.2554 .0754 .69  14
  3725.662307  5.619D-12  1.570D-07  2766.0460 .0747 .70  15
  3725.624258  5.278D-12  1.572D-07  2778.6222 .0740 .71  16
  3725.460350  4.976D-12  1.562D-07  2791.9843 .0734 .73  17
  3725.423087  4.707D-12  1.542D-07  2806.1319 .0728 .74  18
  3725.233893  4.466D-12  1.511D-07  2821.0651 .0722 .75  19
  3725.197789  4.248D-12  1.472D-07  2836.7838 .0717 .76  20
  3724.982930  4.050D-12  1.425D-07  2853.2880 .0713 .76  21
  3724.948020  3.870D-12  1.371D-07  2870.5775 .0708 .77  22
  3724.707456  3.705D-12  1.311D-07  2888.6524 .0704 .77  23
  3724.673408  3.554D-12  1.247D-07  2907.5124 .0701 .78  24
  3724.407464  3.414D-12  1.180D-07  2927.1576 .0698 .78  25
  3724.373565  3.285D-12  1.110D-07  2947.5879 .0695 .78  26
  3724.082950  3.166D-12  1.039D-07  2968.8031 .0692 .78  27
  3724.048082  3.055D-12  9.680D-08  2990.8033 .0690 .78  28
  3723.733908  2.951D-12  8.969D-08  3013.5880 .0687 .78  29
  3723.696539  2.854D-12  8.269D-08  3037.1578 .0686 .78  30
  3723.360336  2.764D-12  7.587D-08  3061.5116 .0684 .78  31
  3723.318508  2.679D-12  6.927D-08  3086.6506 .0682 .78  32
  3722.962230  2.599D-12  6.295D-08  3112.5731 .0681 .78  33
  3722.913555  2.523D-12  5.694D-08  3139.2810 .0679 .78  34
  3722.539589  2.452D-12  5.126D-08  3166.7716 .0678 .78  35
  3722.481248  2.385D-12  4.594D-08  3195.0480 .0677 .78  36
  3722.092413  2.322D-12  4.098D-08  3224.1060 .0676 .78  37
  3722.021161  2.261D-12  3.639D-08  3253.9508 .0675 .78  38
  3721.620706  2.204D-12  3.217D-08  3284.5755 .0674 .78  39
  3721.532881  2.150D-12  2.831D-08  3315.9883 .0673 .78  40
  3721.124472  2.098D-12  2.481D-08  3348.1789 .0672 .78  41
  3721.016009  2.048D-12  2.165D-08  3381.1594 .0671 .78  42
  3720.603718  2.001D-12  1.880D-08  3414.9152 .0670 .78  43
  3720.470174  1.956D-12  1.626D-08  3449.4632 .0668 .78  44
  3720.058456  1.913D-12  1.400D-08  3484.7831 .0667 .77  45
  3719.895032  1.872D-12  1.201D-08  3520.8986 .0666 .77  46
  3719.488699  1.833D-12  1.025D-08  3557.7815 .0664 .77  47
  3719.290278  1.795D-12  8.716D-09  3595.4643 .0663 .77  48
  3718.894466  1.759D-12  7.380D-09  3633.9090 .0661 .76  49
  3718.655649  1.724D-12  6.221D-09  3673.1591 .0660 .76  50
  3718.275780  1.690D-12  5.223D-09  3713.1644 .0658 .76  51
  3717.990936  1.658D-12  4.366D-09  3753.9819 .0656 .75  52
  3717.632667  1.627D-12  3.636D-09  3795.5462 .0654 .75  53
  3717.295988  1.597D-12  3.014D-09  3837.9314 .0652 .75  54
  3716.965160  1.569D-12  2.489D-09  3881.0530 .0650 .74  55
  3716.570721  1.541D-12  2.046D-09  3925.0062 .0647 .74  56
  3716.273299  1.514D-12  1.676D-09  3969.6832 .0645 .73  57
  3715.815127  1.488D-12  1.367D-09  4015.2050 .0643 .73  58
  3715.557127  1.463D-12  1.110D-09  4061.4354 .0640 .73  59
  3715.029283  1.439D-12  8.980D-10  4108.5264 .0638 .72  60
  3714.816695  1.416D-12  7.237D-10  4156.3078 .0636 .72  61
  3714.213359  1.393D-12  5.805D-10  4204.9689 .0633 .71  62
  3714.052064  1.371D-12  4.641D-10  4254.2989 .0631 .71  63
  3713.367627  1.350D-12  3.693D-10  4304.5312 .0628 .70  64
  3713.263299  1.329D-12  2.928D-10  4355.4068 .0626 .70  65
  3712.492473  1.309D-12  2.311D-10  4407.2118 .0623 .69  66
  3712.450476  1.290D-12  1.818D-10  4459.6298 .0620 .69  67
  3711.588402  1.271D-12  1.424D-10  4513.0090 .0618 .68  68
  3711.613678  1.253D-12  1.111D-10  4566.9661 .0615 .68  69
  3710.656056  1.235D-12  8.629D-11  4621.9215 .0613 .67  70
