  4.744D+00 -8.505D-01
 -5.001D-01 -1.724D+00
  3.900D+00 -8.232D-01
  4.226D+02 -8.033D-01
  8.571D-01 -3.751D-01
 -2.146D-01 -2.519D+00
 -2.826D+02 -9.456D-01
 -1.521D+00 -7.845D-01
  4.786D-01 -3.409D-02
 -1.388D-01 -3.011D+00
 -9.656D-02 -4.968D+00
 -4.908D-01 -9.126D-01
  1.030D+00 -6.014D-01
 -9.879D-02 -3.494D+00
 -8.038D-03 -3.726D+01
 -2.698D-01 -1.049D+00
 -2.698D-01 -1.839D+00
 -3.033D-02 -1.042D+01
  1.478D-01  4.134D-01
 -1.874D-01 -1.109D+00
 -1.317D-01 -2.158D+00
 -4.651D-01  1.268D-01
 -3.249D-01 -1.337D+00
 -1.445D-01 -1.113D+00
 -4.161D-02 -3.234D+00
 -1.566D-01 -7.106D-01
 -1.587D-01 -1.409D+00
 -1.162D-01 -1.113D+00
 -4.332D-01 -1.095D+00
 -1.167D-01 -8.558D-01
 -9.137D-02 -1.343D+00
 -8.607D-02 -1.432D+00
 -1.570D-01 -1.122D+00
 -9.550D-02 -8.805D-01
  6.890D-01 -9.949D-01
 -9.061D-02 -7.844D-01
 -1.007D-01 -1.028D+00
 -8.055D-02 -8.794D-01
 -1.510D-01 -9.897D-01
 -7.547D-02 -8.363D-01
 -6.201D-03  2.671D-01
 -7.704D-02 -5.526D-01
 -9.794D-02 -9.094D-01
 -6.511D-02 -8.274D-01
 -1.580D-01 -9.377D-01
 -6.067D-02 -8.260D-01
 -5.309D-02 -7.619D-01
 -5.674D-02 -8.204D-01
 -9.319D-02 -8.589D-01
 -5.319D-02 -8.136D-01
 -3.175D-01 -9.552D-01
 -4.997D-02 -8.060D-01
 -6.235D-02 -7.718D-01
 -4.705D-02 -7.975D-01
 -9.143D-02 -8.342D-01
 -4.438D-02 -7.879D-01
  6.285D-03 -3.045D+00
 -4.195D-02 -7.763D-01
 -6.390D-02 -7.543D-01
 -3.977D-02 -7.609D-01
 -1.034D-01 -8.162D-01
 -3.788D-02 -7.378D-01
 -3.984D-02 -5.735D-01
 -3.650D-02 -6.967D-01
 -6.702D-02 -6.616D-01
 -3.640D-02 -6.090D-01
  7.661D-01 -9.318D-01
 -4.279D-02 -3.730D-01
 -7.446D-02 -1.721D-01
