 -7.012D-03  7.800D-01
 -3.639D-03  7.768D-01
 -6.296D-03  7.686D-01
 -1.926D-03  7.760D-01
 -4.131D-03  7.589D-01
 -5.788D-03  7.543D-01
 -1.256D-03  7.721D-01
 -2.111D-03  7.526D-01
 -4.599D-03  7.397D-01
 -5.369D-03  7.370D-01
 -8.483D-04  7.691D-01
 -1.480D-03  7.409D-01
 -2.234D-03  7.281D-01
 -5.013D-03  7.190D-01
 -5.003D-03  7.168D-01
 -6.161D-04  7.643D-01
 -9.950D-04  7.303D-01
 -1.686D-03  7.105D-01
 -2.305D-03  7.019D-01
 -5.366D-03  6.965D-01
 -4.674D-03  6.937D-01
 -4.590D-04  7.598D-01
 -7.454D-04  7.163D-01
 -1.115D-03  6.936D-01
 -1.871D-03  6.798D-01
 -2.334D-03  6.733D-01
 -5.658D-03  6.722D-01
 -4.373D-03  6.676D-01
 -3.550D-04  7.543D-01
 -5.554D-04  7.026D-01
 -8.641D-04  6.725D-01
 -1.206D-03  6.566D-01
 -2.033D-03  6.480D-01
 -2.331D-03  6.420D-01
 -5.894D-03  6.460D-01
 -4.096D-03  6.385D-01
 -2.795D-04  7.489D-01
 -4.356D-04  6.864D-01
 -6.397D-04  6.511D-01
 -9.700D-04  6.301D-01
 -1.271D-03  6.181D-01
 -2.173D-03  6.148D-01
 -2.302D-03  6.079D-01
 -6.078D-03  6.180D-01
 -3.837D-03  6.063D-01
 -2.252D-04  7.427D-01
 -3.428D-04  6.701D-01
 -5.105D-04  6.266D-01
 -7.094D-04  6.014D-01
 -1.063D-03  5.874D-01
 -1.314D-03  5.774D-01
 -2.291D-03  5.800D-01
 -2.254D-03  5.708D-01
 -6.215D-03  5.883D-01
 -3.595D-03  5.708D-01
 -1.839D-04  7.367D-01
 -2.777D-04  6.519D-01
 -4.002D-04  6.012D-01
 -5.777D-04  5.701D-01
 -7.643D-04  5.511D-01
 -1.143D-03  5.437D-01
 -1.337D-03  5.339D-01
 -2.388D-03  5.435D-01
 -2.193D-03  5.303D-01
 -6.308D-03  5.569D-01
 -3.368D-03  5.320D-01
 -1.525D-04  7.301D-01
 -2.261D-04  6.335D-01
 -3.270D-04  5.731D-01
 -4.495D-04  5.361D-01
 -6.363D-04  5.143D-01
 -8.051D-04  4.990D-01
 -1.210D-03  4.984D-01
 -1.343D-03  4.871D-01
 -2.466D-03  5.051D-01
 -2.120D-03  4.864D-01
 -6.363D-03  5.240D-01
 -3.153D-03  4.896D-01
 -1.278D-04  7.237D-01
 -1.875D-04  6.136D-01
 -2.652D-04  5.438D-01
 -3.714D-04  4.996D-01
 -4.901D-04  4.714D-01
 -6.866D-04  4.578D-01
 -8.330D-04  4.439D-01
 -1.266D-03  4.513D-01
 -1.335D-03  4.367D-01
 -2.526D-03  4.650D-01
 -2.040D-03  4.386D-01
 -6.383D-03  4.895D-01
 -2.951D-03  4.435D-01
 -1.083D-04  7.170D-01
 -1.563D-04  5.934D-01
 -2.207D-04  5.122D-01
 -2.996D-04  4.600D-01
 -4.102D-04  4.277D-01
 -5.217D-04  4.049D-01
 -7.286D-04  3.996D-01
 -8.492D-04  3.851D-01
 -1.311D-03  4.021D-01
 -1.316D-03  3.821D-01
 -2.569D-03  4.231D-01
 -1.954D-03  3.867D-01
 -6.372D-03  4.537D-01
 -2.759D-03  3.932D-01
 -9.250D-05  7.104D-01
 -1.319D-04  5.720D-01
 -1.831D-04  4.791D-01
 -2.506D-04  4.178D-01
 -3.284D-04  3.771D-01
 -4.432D-04  3.550D-01
