   649.956830  4.682D-12  1.255D-07  1918.9724 .0915 .75   2
   649.968988  5.234D-12  1.738D-07  1921.2415 .0899 .75   3
   649.961285  5.440D-12  2.201D-07  1924.2909 .0885 .74   4
   649.990089  5.539D-12  2.642D-07  1928.0641 .0871 .74   5
   649.968280  5.596D-12  3.053D-07  1932.6483 .0858 .73   6
   650.020566  5.630D-12  3.434D-07  1937.9187 .0845 .72   7
   649.977808  5.654D-12  3.778D-07  1944.0446 .0833 .71   8
   650.060417  5.669D-12  4.085D-07  1950.8053 .0823 .70   9
   649.989860  5.681D-12  4.350D-07  1958.4796 .0813 .70  10
   650.109638  5.690D-12  4.577D-07  1966.7236 .0803 .69  11
   650.004425  5.697D-12  4.757D-07  1975.9531 .0794 .69  12
   650.168224  5.702D-12  4.901D-07  1985.6733 .0785 .69  13
   650.021486  5.706D-12  4.995D-07  1996.4647 .0777 .69  14
   650.236172  5.710D-12  5.056D-07  2007.6540 .0770 .70  15
   650.041029  5.713D-12  5.069D-07  2020.0141 .0763 .71  16
   650.313476  5.715D-12  5.055D-07  2032.6654 .0757 .73  17
   650.063032  5.717D-12  4.994D-07  2046.6010 .0752 .74  18
   650.400129  5.719D-12  4.915D-07  2060.7070 .0746 .75  19
   650.087475  5.720D-12  4.792D-07  2076.2249 .0741 .76  20
   650.496124  5.721D-12  4.660D-07  2091.7784 .0737 .76  21
   650.114332  5.722D-12  4.487D-07  2108.8854 .0732 .77  22
   650.601453  5.723D-12  4.315D-07  2125.8789 .0728 .77  23
   650.143576  5.724D-12  4.108D-07  2144.5818 .0725 .78  24
   650.716107  5.725D-12  3.909D-07  2163.0080 .0722 .78  25
   650.175178  5.726D-12  3.681D-07  2183.3137 .0719 .78  26
   650.840078  5.726D-12  3.468D-07  2203.1650 .0716 .78  27
   650.209106  5.727D-12  3.231D-07  2225.0804 .0714 .78  28
   650.973354  5.727D-12  3.016D-07  2246.3491 .0712 .78  29
   650.245325  5.728D-12  2.781D-07  2269.8812 .0711 .78  30
   651.115924  5.728D-12  2.573D-07  2292.5597 .0709 .78  31
   650.283797  5.728D-12  2.349D-07  2317.7154 .0707 .78  32
   651.267777  5.729D-12  2.154D-07  2341.7958 .0706 .78  33
   650.324484  5.729D-12  1.947D-07  2368.5822 .0704 .78  34
   651.428900  5.729D-12  1.770D-07  2394.0566 .0703 .78  35
   650.367342  5.730D-12  1.585D-07  2422.4808 .0702 .78  36
   651.599280  5.730D-12  1.429D-07  2449.3412 .0701 .78  37
   650.412327  5.730D-12  1.268D-07  2479.4103 .0700 .78  38
   651.778902  5.730D-12  1.134D-07  2507.6485 .0699 .78  39
   650.459392  5.730D-12  9.966D-08  2539.3698 .0698 .78  40
   651.967752  5.731D-12  8.843D-08  2568.9775 .0697 .78  41
   650.508486  5.731D-12  7.700D-08  2602.3583 .0696 .78  42
   652.165814  5.731D-12  6.780D-08  2633.3272 .0695 .78  43
   650.559557  5.731D-12  5.849D-08  2668.3748 .0693 .78  44
   652.373071  5.731D-12  5.111D-08  2700.6963 .0692 .77  45
   650.612549  5.731D-12  4.370D-08  2737.4183 .0691 .77  46
   652.589505  5.732D-12  3.790D-08  2771.0836 .0689 .77  47
   650.667406  5.731D-12  3.211D-08  2809.4875 .0688 .77  48
   652.815100  5.732D-12  2.764D-08  2844.4879 .0686 .76  49
   650.724067  5.732D-12  2.321D-08  2884.5813 .0685 .76  50
   653.049836  5.732D-12  1.984D-08  2920.9078 .0682 .76  51
   650.782469  5.732D-12  1.650D-08  2962.6986 .0680 .75  52
   653.293693  5.732D-12  1.401D-08  3000.3419 .0678 .75  53
   650.842546  5.732D-12  1.155D-08  3043.8379 .0676 .75  54
   653.546651  5.732D-12  9.732D-09  3082.7889 .0674 .74  55
   650.904231  5.732D-12  7.953D-09  3127.9981 .0671 .74  56
   653.808689  5.733D-12  6.656D-09  3168.2472 .0668 .73  57
   650.967453  5.732D-12  5.390D-09  3215.1777 .0666 .73  58
   654.079784  5.733D-12  4.480D-09  3256.7153 .0663 .73  59
   651.032139  5.732D-12  3.596D-09  3305.3754 .0661 .72  60
   654.359915  5.733D-12  2.969D-09  3348.1915 .0658 .72  61
   651.098212  5.732D-12  2.361D-09  3398.5896 .0655 .71  62
   654.649057  5.733D-12  1.936D-09  3442.6742 .0653 .71  63
   651.165595  5.733D-12  1.527D-09  3494.8188 .0650 .70  64
   654.947185  5.733D-12  1.244D-09  3540.1617 .0647 .70  65
   651.234206  5.733D-12  9.715D-10  3594.0615 .0644 .69  66
   655.254276  5.733D-12  7.863D-10  3640.6522 .0641 .69  67
   651.303961  5.733D-12  6.088D-10  3696.3160 .0639 .68  68
   655.570302  5.734D-12  4.896D-10  3744.1439 .0635 .68  69
   651.374774  5.733D-12  3.756D-10  3801.5808 .0633 .67  70
