 -2.866D+00 -8.684D-01
 -2.142D+00 -8.385D-01
 -8.355D-01 -6.536D-01
 -5.909D-01 -5.286D-01
 -3.255D-01 -1.859D-01
 -2.242D-01  1.410D-01
 -1.221D-01  1.007D+00
 -7.119D-02  2.293D+00
 -2.112D-02  9.549D+00
  7.217D-03 -3.022D+01
  3.471D-02 -6.717D+00
  5.122D-02 -4.631D+00
  6.707D-02 -3.584D+00
  7.669D-02 -3.098D+00
  8.585D-02 -2.732D+00
  9.121D-02 -2.501D+00
  9.624D-02 -2.305D+00
  9.883D-02 -2.162D+00
  1.012D-01 -2.034D+00
  1.020D-01 -1.933D+00
  1.027D-01 -1.841D+00
  1.022D-01 -1.764D+00
  1.017D-01 -1.694D+00
  1.005D-01 -1.634D+00
  9.931D-02 -1.578D+00
  9.759D-02 -1.530D+00
  9.592D-02 -1.485D+00
  9.391D-02 -1.446D+00
  9.197D-02 -1.410D+00
  8.981D-02 -1.379D+00
  8.774D-02 -1.349D+00
  8.552D-02 -1.323D+00
  8.341D-02 -1.299D+00
  8.121D-02 -1.278D+00
  7.912D-02 -1.259D+00
  7.698D-02 -1.241D+00
  7.494D-02 -1.225D+00
  7.289D-02 -1.211D+00
  7.094D-02 -1.198D+00
  6.898D-02 -1.186D+00
  6.713D-02 -1.175D+00
  6.528D-02 -1.165D+00
  6.353D-02 -1.155D+00
  6.180D-02 -1.146D+00
  6.016D-02 -1.138D+00
  5.853D-02 -1.130D+00
  5.699D-02 -1.122D+00
  5.547D-02 -1.115D+00
  5.403D-02 -1.107D+00
  5.261D-02 -1.100D+00
  5.127D-02 -1.093D+00
  4.994D-02 -1.086D+00
  4.869D-02 -1.078D+00
  4.745D-02 -1.071D+00
  4.628D-02 -1.063D+00
  4.512D-02 -1.056D+00
  4.404D-02 -1.046D+00
  4.295D-02 -1.039D+00
  4.196D-02 -1.027D+00
  4.093D-02 -1.020D+00
  4.005D-02 -1.005D+00
  3.908D-02 -9.970D-01
  3.834D-02 -9.759D-01
  3.742D-02 -9.680D-01
  3.694D-02 -9.347D-01
  3.604D-02 -9.271D-01
  3.611D-02 -8.689D-01
  3.522D-02 -8.618D-01
  3.681D-02 -7.496D-01
  3.586D-02 -7.437D-01
  4.450D-02 -5.024D-01
  4.321D-02 -4.986D-01
