 -6.374D-03  7.385D-01
 -3.354D-03  7.295D-01
 -6.906D-03  7.264D-01
 -1.967D-03  7.238D-01
 -4.200D-03  7.165D-01
 -6.904D-03  7.130D-01
 -1.372D-03  7.191D-01
 -2.493D-03  7.121D-01
 -4.697D-03  7.018D-01
 -6.738D-03  6.986D-01
 -1.020D-03  7.162D-01
 -1.796D-03  7.074D-01
 -2.778D-03  6.993D-01
 -5.041D-03  6.854D-01
 -6.510D-03  6.833D-01
 -8.020D-04  7.144D-01
 -1.350D-03  7.053D-01
 -2.060D-03  6.944D-01
 -2.946D-03  6.855D-01
 -5.297D-03  6.676D-01
 -6.260D-03  6.672D-01
 -6.523D-04  7.137D-01
 -1.074D-03  7.039D-01
 -1.558D-03  6.935D-01
 -2.247D-03  6.803D-01
 -3.044D-03  6.711D-01
 -5.490D-03  6.485D-01
 -6.003D-03  6.506D-01
 -5.453D-04  7.138D-01
 -8.797D-04  7.039D-01
 -1.253D-03  6.925D-01
 -1.701D-03  6.811D-01
 -2.387D-03  6.653D-01
 -3.095D-03  6.563D-01
 -5.637D-03  6.284D-01
 -5.747D-03  6.337D-01
 -4.652D-04  7.146D-01
 -7.400D-04  7.046D-01
 -1.031D-03  6.935D-01
 -1.383D-03  6.805D-01
 -1.804D-03  6.682D-01
 -2.494D-03  6.495D-01
 -3.113D-03  6.412D-01
 -5.747D-03  6.075D-01
 -5.498D-03  6.167D-01
 -4.034D-04  7.159D-01
 -6.341D-04  7.061D-01
 -8.722D-04  6.948D-01
 -1.142D-03  6.827D-01
 -1.483D-03  6.680D-01
 -1.878D-03  6.553D-01
 -2.578D-03  6.332D-01
 -3.107D-03  6.262D-01
 -5.823D-03  5.858D-01
 -5.257D-03  5.998D-01
 -3.545D-04  7.176D-01
 -5.521D-04  7.080D-01
 -7.501D-04  6.972D-01
 -9.712D-04  6.848D-01
 -1.226D-03  6.718D-01
 -1.560D-03  6.553D-01
 -1.929D-03  6.424D-01
 -2.643D-03  6.165D-01
 -3.082D-03  6.113D-01
 -5.872D-03  5.637D-01
 -5.025D-03  5.833D-01
 -3.150D-04  7.195D-01
 -4.868D-04  7.104D-01
 -6.555D-04  6.999D-01
 -8.377D-04  6.882D-01
 -1.049D-03  6.747D-01
 -1.292D-03  6.610D-01
 -1.622D-03  6.425D-01
 -1.964D-03  6.298D-01
 -2.692D-03  5.996D-01
 -3.044D-03  5.969D-01
 -5.897D-03  5.412D-01
 -4.803D-03  5.672D-01
 -2.825D-04  7.217D-01
