   661.147110  1.077D-11  2.367D-08  2704.9586 .0877 .75   3
   661.152449  1.274D-11  2.997D-08  2708.0880 .0863 .74   4
   661.159122  1.362D-11  3.594D-08  2711.9997 .0849 .74   5
   661.167132  1.410D-11  4.152D-08  2716.6938 .0836 .73   6
   661.176467  1.439D-11  4.665D-08  2722.1702 .0823 .72   7
   661.187152  1.458D-11  5.128D-08  2728.4288 .0811 .71   8
   661.199141  1.471D-11  5.539D-08  2735.4697 .0800 .70   9
   661.212506  1.481D-11  5.893D-08  2743.2928 .0790 .70  10
   661.227136  1.488D-11  6.190D-08  2751.8981 .0780 .69  11
   661.243191  1.493D-11  6.428D-08  2761.2855 .0771 .69  12
   661.260442  1.498D-11  6.608D-08  2771.4551 .0762 .69  13
   661.279205  1.501D-11  6.729D-08  2782.4067 .0754 .69  14
   661.299050  1.504D-11  6.794D-08  2794.1405 .0747 .70  15
   661.320544  1.506D-11  6.806D-08  2806.6560 .0740 .71  16
   661.342945  1.508D-11  6.767D-08  2819.9538 .0734 .73  17
   661.367204  1.510D-11  6.680D-08  2834.0330 .0728 .74  18
   661.392113  1.511D-11  6.550D-08  2848.8946 .0722 .75  19
   661.419184  1.512D-11  6.382D-08  2864.5372 .0717 .76  20
   661.446537  1.513D-11  6.180D-08  2880.9626 .0713 .76  21
   661.476479  1.514D-11  5.948D-08  2898.1683 .0708 .77  22
   661.506196  1.515D-11  5.693D-08  2916.1571 .0704 .77  23
   661.539088  1.515D-11  5.417D-08  2934.9256 .0701 .78  24
   661.571069  1.516D-11  5.127D-08  2954.4777 .0698 .78  25
   661.607010  1.517D-11  4.827D-08  2974.8085 .0695 .78  26
   661.641131  1.517D-11  4.521D-08  2995.9236 .0692 .78  27
   661.680245  1.517D-11  4.212D-08  3017.8163 .0690 .78  28
   661.716354  1.518D-11  3.905D-08  3040.4944 .0687 .78  29
   661.758795  1.518D-11  3.602D-08  3063.9485 .0686 .78  30
   661.796707  1.518D-11  3.307D-08  3088.1891 .0684 .78  31
   661.842662  1.519D-11  3.021D-08  3113.2041 .0682 .78  32
   661.882157  1.519D-11  2.747D-08  3139.0072 .0681 .78  33
   661.931854  1.519D-11  2.486D-08  3165.5824 .0679 .78  34
   661.972666  1.519D-11  2.240D-08  3192.9477 .0678 .78  35
   662.026378  1.520D-11  2.008D-08  3221.0825 .0677 .78  36
   662.068192  1.520D-11  1.793D-08  3250.0099 .0676 .78  37
   662.126246  1.520D-11  1.593D-08  3279.7036 .0675 .78  38
   662.168691  1.520D-11  1.409D-08  3310.1928 .0674 .78  39
   662.231473  1.520D-11  1.241D-08  3341.4445 .0673 .78  40
   662.274113  1.520D-11  1.089D-08  3373.4955 .0672 .78  41
   662.342079  1.521D-11  9.505D-09  3406.3043 .0671 .78  42
   662.384404  1.521D-11  8.262D-09  3439.9169 .0670 .78  43
   662.458087  1.521D-11  7.152D-09  3474.2818 .0668 .78  44
   662.499506  1.521D-11  6.163D-09  3509.4560 .0667 .77  45
   662.579526  1.521D-11  5.290D-09  3545.3760 .0666 .77  46
   662.619355  1.521D-11  4.520D-09  3582.1117 .0664 .77  47
   662.706430  1.521D-11  3.847D-09  3619.5857 .0663 .77  48
   662.743882  1.521D-11  3.259D-09  3657.8828 .0661 .76  49
   662.838840  1.521D-11  2.750D-09  3696.9094 .0660 .76  50
   662.873010  1.521D-11  2.311D-09  3736.7681 .0658 .76  51
   662.976803  1.521D-11  1.934D-09  3777.3461 .0656 .75  52
   663.006660  1.521D-11  1.611D-09  3818.7664 .0654 .75  53
   663.120374  1.522D-11  1.338D-09  3860.8941 .0652 .75  54
   663.144744  1.522D-11  1.105D-09  3903.8763 .0650 .74  55
   663.269616  1.522D-11  9.100D-10  3947.5522 .0647 .74  56
   663.287167  1.522D-11  7.458D-10  3992.0966 .0645 .73  57
   663.424600  1.522D-11  6.091D-10  4037.3187 .0643 .73  58
   663.433827  1.522D-11  4.951D-10  4083.4256 .0640 .73  59
   663.585408  1.522D-11  4.011D-10  4130.1922 .0638 .72  60
   663.584614  1.522D-11  3.234D-10  4177.8621 .0636 .72  61
   663.752130  1.522D-11  2.598D-10  4226.1710 .0633 .71  62
   663.739411  1.522D-11  2.078D-10  4275.4045 .0631 .71  63
   663.924869  1.522D-11  1.657D-10  4325.2534 .0628 .70  64
   663.898091  1.522D-11  1.314D-10  4376.0512 .0626 .70  65
   664.103739  1.522D-11  1.039D-10  4427.4376 .0623 .69  66
   664.060520  1.522D-11  8.180D-11  4479.8007 .0620 .69  67
   664.288866  1.522D-11  6.418D-11  4532.7219 .0618 .68  68
   664.226552  1.522D-11  5.010D-11  4586.6511 .0615 .68  69
   664.480390  1.522D-11  3.900D-11  4641.1043 .0613 .67  70
