   765.651951  3.146D-12  4.981D-08  2603.5885 .0863 .74   4
   765.640928  3.853D-12  5.972D-08  2607.5179 .0849 .74   5
   765.627703  4.204D-12  6.898D-08  2612.2332 .0836 .73   6
   765.612275  4.410D-12  7.750D-08  2617.7343 .0823 .72   7
   765.594647  4.541D-12  8.518D-08  2624.0213 .0811 .71   8
   765.574818  4.631D-12  9.199D-08  2631.0940 .0800 .70   9
   765.552792  4.696D-12  9.786D-08  2638.9525 .0790 .70  10
   765.528569  4.743D-12  1.028D-07  2647.5966 .0780 .69  11
   765.502151  4.780D-12  1.067D-07  2657.0265 .0771 .69  12
   765.473539  4.808D-12  1.097D-07  2667.2420 .0762 .69  13
   765.442736  4.831D-12  1.116D-07  2678.2431 .0754 .69  14
   765.409743  4.849D-12  1.127D-07  2690.0298 .0747 .70  15
   765.374566  4.864D-12  1.129D-07  2702.6019 .0740 .71  16
   765.337200  4.876D-12  1.122D-07  2715.9595 .0734 .73  17
   765.297657  4.887D-12  1.107D-07  2730.1025 .0728 .74  18
   765.255928  4.896D-12  1.085D-07  2745.0308 .0722 .75  19
   765.212032  4.903D-12  1.057D-07  2760.7444 .0717 .76  20
   765.165950  4.910D-12  1.023D-07  2777.2432 .0713 .76  21
   765.117715  4.915D-12  9.844D-08  2794.5271 .0708 .77  22
   765.067289  4.920D-12  9.417D-08  2812.5960 .0704 .77  23
   765.014730  4.925D-12  8.958D-08  2831.4499 .0701 .78  24
   764.959972  4.929D-12  8.475D-08  2851.0888 .0698 .78  25
   764.903108  4.932D-12  7.975D-08  2871.5124 .0695 .78  26
   764.844027  4.935D-12  7.465D-08  2892.7207 .0692 .78  27
   764.782878  4.938D-12  6.953D-08  2914.7137 .0690 .78  28
   764.719485  4.940D-12  6.442D-08  2937.4912 .0687 .78  29
   764.654074  4.942D-12  5.940D-08  2961.0532 .0686 .78  30
   764.586378  4.945D-12  5.450D-08  2985.3994 .0684 .78  31
   764.516731  4.946D-12  4.976D-08  3010.5300 .0682 .78  32
   764.444740  4.948D-12  4.522D-08  3036.4445 .0681 .78  33
   764.370888  4.949D-12  4.091D-08  3063.1433 .0679 .78  34
   764.294607  4.951D-12  3.683D-08  3090.6257 .0678 .78  35
   764.216583  4.952D-12  3.300D-08  3118.8921 .0677 .78  36
   764.136017  4.953D-12  2.944D-08  3147.9420 .0676 .78  37
   764.053861  4.954D-12  2.615D-08  3177.7756 .0675 .78  38
   763.969010  4.956D-12  2.312D-08  3208.3923 .0674 .78  39
   763.882765  4.956D-12  2.035D-08  3239.7926 .0673 .78  40
   763.793627  4.957D-12  1.783D-08  3271.9757 .0672 .78  41
   763.703343  4.958D-12  1.556D-08  3304.9421 .0671 .78  42
   763.609910  4.959D-12  1.351D-08  3338.6911 .0670 .78  43
   763.515644  4.959D-12  1.169D-08  3373.2229 .0668 .78  44
   763.417902  4.960D-12  1.007D-08  3408.5373 .0667 .77  45
   763.319720  4.960D-12  8.632D-09  3444.6339 .0666 .77  46
   763.217650  4.961D-12  7.370D-09  3481.5130 .0664 .77  47
   763.115624  4.961D-12  6.267D-09  3519.1737 .0663 .77  48
   763.009200  4.963D-12  5.306D-09  3557.6170 .0661 .76  49
   762.903412  4.962D-12  4.473D-09  3596.8411 .0660 .76  50
   762.792598  4.963D-12  3.756D-09  3636.8480 .0658 .76  51
   762.683142  4.963D-12  3.140D-09  3677.6347 .0656 .75  52
   762.567894  4.964D-12  2.614D-09  3719.2046 .0654 .75  53
   762.454875  4.964D-12  2.168D-09  3761.5530 .0652 .75  54
   762.335135  4.965D-12  1.790D-09  3804.6853 .0650 .74  55
   762.218673  4.964D-12  1.472D-09  3848.5946 .0647 .74  56
   762.094373  4.966D-12  1.206D-09  3893.2886 .0645 .73  57
   761.974601  4.965D-12  9.834D-10  3938.7578 .0643 .73  58
   761.845657  4.966D-12  7.988D-10  3985.0130 .0640 .73  59
   761.722725  4.965D-12  6.462D-10  4032.0410 .0638 .72  60
   761.589038  4.967D-12  5.207D-10  4079.8569 .0636 .72  61
   761.463114  4.966D-12  4.179D-10  4128.4426 .0633 .71  62
   761.324567  4.967D-12  3.340D-10  4177.8185 .0631 .71  63
   761.195838  4.966D-12  2.658D-10  4227.9608 .0628 .70  64
   761.052294  4.968D-12  2.108D-10  4278.8961 .0626 .70  65
   760.920971  4.966D-12  1.664D-10  4330.5938 .0623 .69  66
   760.772272  4.968D-12  1.309D-10  4383.0879 .0620 .69  67
   760.638586  4.967D-12  1.025D-10  4436.3397 .0618 .68  68
   760.484550  4.969D-12  7.999D-11  4490.3921 .0615 .68  69
   760.348761  4.967D-12  6.217D-11  4545.1965 .0613 .67  70
