 -8.287D-03  7.729D-01
 -4.255D-03  7.703D-01
 -7.437D-03  7.600D-01
 -2.418D-03  7.692D-01
 -4.517D-03  7.511D-01
 -6.842D-03  7.440D-01
 -1.600D-03  7.663D-01
 -2.536D-03  7.450D-01
 -4.798D-03  7.298D-01
 -6.359D-03  7.252D-01
 -1.119D-03  7.635D-01
 -1.750D-03  7.351D-01
 -2.618D-03  7.191D-01
 -5.062D-03  7.068D-01
 -5.941D-03  7.037D-01
 -8.250D-04  7.599D-01
 -1.232D-03  7.254D-01
 -1.887D-03  7.032D-01
 -2.664D-03  6.913D-01
 -5.295D-03  6.821D-01
 -5.566D-03  6.795D-01
 -6.281D-04  7.562D-01
 -9.238D-04  7.139D-01
 -1.326D-03  6.877D-01
 -2.009D-03  6.703D-01
 -2.678D-03  6.613D-01
 -5.491D-03  6.557D-01
 -5.222D-03  6.526D-01
 -4.919D-04  7.521D-01
 -7.071D-04  7.020D-01
 -1.011D-03  6.693D-01
 -1.398D-03  6.492D-01
 -2.114D-03  6.361D-01
 -2.665D-03  6.290D-01
 -5.649D-03  6.275D-01
 -4.904D-03  6.231D-01
 -3.934D-04  7.478D-01
 -5.578D-04  6.890D-01
 -7.755D-04  6.504D-01
 -1.087D-03  6.249D-01
 -1.450D-03  6.093D-01
 -2.202D-03  6.004D-01
 -2.630D-03  5.942D-01
 -5.771D-03  5.977D-01
 -4.606D-03  5.908D-01
 -3.203D-04  7.433D-01
 -4.471D-04  6.754D-01
 -6.166D-04  6.296D-01
 -8.319D-04  5.995D-01
 -1.151D-03  5.797D-01
 -1.483D-03  5.675D-01
 -2.275D-03  5.630D-01
 -2.577D-03  5.568D-01
 -5.859D-03  5.663D-01
 -4.327D-03  5.558D-01
 -2.646D-04  7.387D-01
 -3.648D-04  6.611D-01
 -4.946D-04  6.079D-01
 -6.672D-04  5.716D-01
 -8.762D-04  5.478D-01
 -1.203D-03  5.332D-01
 -1.500D-03  5.232D-01
 -2.333D-03  5.240D-01
 -2.510D-03  5.166D-01
 -5.914D-03  5.334D-01
 -4.064D-03  5.180D-01
 -2.215D-04  7.339D-01
 -3.012D-04  6.463D-01
 -4.047D-04  5.846D-01
 -5.349D-04  5.421D-01
 -7.095D-04  5.134D-01
 -9.087D-04  4.944D-01
 -1.245D-03  4.850D-01
 -1.502D-03  4.762D-01
 -2.377D-03  4.832D-01
 -2.433D-03  4.734D-01
 -5.939D-03  4.990D-01
 -3.815D-03  4.772D-01
 -1.873D-04  7.291D-01
 -2.517D-04  6.310D-01
 -3.339D-04  5.604D-01
 -4.392D-04  5.106D-01
 -5.674D-04  4.762D-01
 -7.438D-04  4.539D-01
 -9.302D-04  4.385D-01
 -1.277D-03  4.348D-01
 -1.491D-03  4.261D-01
 -2.407D-03  4.407D-01
 -2.347D-03  4.270D-01
 -5.938D-03  4.632D-01
 -3.579D-03  4.333D-01
 -1.600D-04  7.243D-01
 -2.122D-04  6.153D-01
 -2.790D-04  5.349D-01
 -3.620D-04  4.772D-01
 -4.680D-04  4.366D-01
 -5.923D-04  4.086D-01
 -7.707D-04  3.924D-01
 -9.418D-04  3.795D-01
 -1.300D-03  3.824D-01
 -1.470D-03  3.726D-01
 -2.424D-03  3.964D-01
 -2.256D-03  3.773D-01
 -5.912D-03  4.262D-01
 -3.355D-03  3.861D-01
 -1.378D-04  7.195D-01
 -1.806D-04  5.992D-01
 -2.347D-04  5.084D-01
 -3.026D-04  4.417D-01
 -3.849D-04  3.938D-01
 -4.911D-04  3.611D-01
 -6.100D-04  3.380D-01
 -7.906D-04  3.282D-01
 -9.445D-04  3.167D-01
 -1.315D-03  3.275D-01
 -1.440D-03  3.151D-01
 -2.430D-03  3.503D-01
 -2.160D-03  3.238D-01
 -5.864D-03  3.879D-01
 -3.142D-03  3.354D-01
 -1.196D-04  7.148D-01
 -1.547D-04  5.829D-01
 -1.991D-04  4.808D-01
 -2.539D-04  4.042D-01
 -3.221D-04  3.482D-01
 -4.026D-04  3.081D-01
 -5.087D-04  2.826D-01
 -6.207D-04  2.634D-01
 -8.040D-04  2.607D-01
 -9.392D-04  2.494D-01
 -1.323D-03  2.700D-01
 -1.402D-03  2.533D-01
 -2.426D-03  3.023D-01
 -2.061D-03  2.661D-01
 -5.796D-03  3.485D-01
 -2.940D-03  2.808D-01
 -1.045D-04  7.101D-01
 -1.335D-04  5.664D-01
 -1.699D-04  4.522D-01
 -2.151D-04  3.645D-01
 -2.696D-04  2.990D-01
 -3.375D-04  2.520D-01
 -4.152D-04  2.182D-01
 -5.213D-04  1.999D-01
 -6.252D-04  1.834D-01
 -8.117D-04  1.893D-01
 -9.269D-04  1.769D-01
 -1.323D-03  2.096D-01
 -1.358D-03  1.865D-01
 -2.411D-03  2.524D-01
 -1.960D-03  2.039D-01
 -5.712D-03  3.080D-01
 -2.747D-03  2.219D-01
 -9.179D-05  7.055D-01
 -1.158D-04  5.497D-01
 -1.459D-04  4.225D-01
 -1.829D-04  3.225D-01
 -2.281D-04  2.463D-01
 -2.816D-04  1.897D-01
 -3.489D-04  1.509D-01
 -4.230D-04  1.222D-01
 -5.291D-04  1.118D-01
 -6.240D-04  9.696D-02
 -8.140D-04  1.135D-01
 -9.086D-04  9.805D-02
 -1.318D-03  1.461D-01
 -1.309D-03  1.140D-01
 -2.388D-03  2.007D-01
 -1.859D-03  1.366D-01
 -5.612D-03  2.665D-01
 -2.564D-03  1.583D-01
 -8.111D-05  7.010D-01
 -1.010D-04  5.330D-01
 -1.259D-04  3.919D-01
 -1.565D-04  2.781D-01
 -1.933D-04  1.893D-01
 -2.382D-04  1.228D-01
 -2.900D-04  7.333D-02
 -3.566D-04  4.267D-02
 -4.264D-04  1.791D-02
 -5.326D-04  1.719D-02
 -6.177D-04  2.472D-03
 -8.116D-04  3.260D-02
 -8.852D-04  1.186D-02
 -1.306D-03  7.911D-02
 -1.256D-03  3.493D-02
 -2.357D-03  1.469D-01
 -1.758D-03  6.325D-02
 -5.500D-03  2.240D-01
 -2.390D-03  8.927D-02
 -7.203D-05  6.967D-01
 -8.851D-05  5.163D-01
 -1.092D-04  3.602D-01
 -1.344D-04  2.310D-01
 -1.649D-04  1.280D-01
 -2.010D-04  4.811D-02
 -2.452D-04 -9.873D-03
 -2.949D-04 -5.338D-02
 -3.607D-04 -7.504D-02
 -4.256D-04 -9.693D-02
 -5.322D-04 -8.552D-02
 -6.069D-04 -1.019D-01
 -8.049D-04 -5.422D-02
 -8.574D-04 -8.318D-02
 -1.290D-03  8.413D-03
 -1.200D-03 -5.199D-02
 -2.318D-03  9.102D-02
 -1.657D-03 -1.694D-02
 -5.376D-03  1.805D-01
 -2.225D-03  1.400D-02
 -6.425D-05  6.925D-01
 -7.791D-05  4.996D-01
 -9.498D-05  3.275D-01
 -1.159D-04  1.811D-01
 -1.409D-04  6.115D-02
 -1.711D-04 -3.328D-02
 -2.061D-04 -1.061D-01
 -2.494D-04 -1.556D-01
 -2.965D-04 -1.943D-01
 -3.616D-04 -2.050D-01
 -4.211D-04 -2.254D-01
 -5.283D-04 -1.981D-01
 -5.922D-04 -2.186D-01
 -7.943D-04 -1.479D-01
 -8.260D-04 -1.890D-01
 -1.269D-03 -6.647D-02
 -1.142D-03 -1.482D-01
 -2.274D-03  3.292D-02
 -1.559D-03 -1.053D-01
 -5.243D-03  1.361D-01
 -2.067D-03 -6.854D-02
 -5.756D-05  6.885D-01
 -6.885D-05  4.829D-01
 -8.297D-05  2.938D-01
 -1.002D-04  1.281D-01
 -1.210D-04 -1.145D-02
 -1.455D-04 -1.250D-01
 -1.750D-04 -2.122D-01
 -2.086D-04 -2.795D-01
 -2.510D-04 -3.195D-01
 -2.952D-04 -3.544D-01
 -3.596D-04 -3.508D-01
 -4.134D-04 -3.716D-01
 -5.213D-04 -3.227D-01
 -5.741D-04 -3.507D-01
 -7.804D-04 -2.496D-01
 -7.917D-04 -3.080D-01
 -1.244D-03 -1.461D-01
 -1.083D-03 -2.558D-01
 -2.223D-03 -2.756D-02
 -1.461D-03 -2.033D-01
 -5.103D-03  9.072D-02
 -1.918D-03 -1.597D-01
