  2063.716997  3.502D-13  1.099D-05  1372.4004 .0893 .75   2
  2063.734072  3.502D-13  1.927D-05  1377.8564 .0863 .74   4
  2063.760912  3.502D-13  2.669D-05  1386.4301 .0836 .73   6
  2063.797530  3.502D-13  3.298D-05  1398.1212 .0811 .71   8
  2063.843940  3.502D-13  3.791D-05  1412.9296 .0790 .70  10
  2063.900163  3.502D-13  4.136D-05  1430.8552 .0771 .69  12
  2063.966222  3.502D-13  4.331D-05  1451.8975 .0754 .69  14
  2064.042145  3.502D-13  4.383D-05  1476.0565 .0740 .71  16
  2064.127965  3.502D-13  4.304D-05  1503.3315 .0728 .74  18
  2064.223718  3.502D-13  4.114D-05  1533.7224 .0717 .76  20
  2064.329445  3.502D-13  3.837D-05  1567.2285 .0708 .77  22
  2064.445190  3.502D-13  3.497D-05  1603.8495 .0701 .78  24
  2064.571003  3.502D-13  3.118D-05  1643.5848 .0695 .78  26
  2064.706937  3.502D-13  2.723D-05  1686.4337 .0690 .78  28
  2064.853050  3.502D-13  2.330D-05  1732.3958 .0686 .78  30
  2065.009404  3.502D-13  1.956D-05  1781.4702 .0682 .78  32
  2065.176065  3.502D-13  1.611D-05  1833.6563 .0679 .78  34
  2065.353104  3.502D-13  1.303D-05  1888.9533 .0677 .78  36
  2065.540596  3.502D-13  1.035D-05  1947.3604 .0675 .78  38
  2065.738621  3.502D-13  8.071D-06  2008.8768 .0673 .78  40
  2065.947262  3.502D-13  6.187D-06  2073.5015 .0671 .78  42
  2066.166607  3.502D-13  4.661D-06  2141.2337 .0668 .78  44
  2066.396751  3.502D-13  3.452D-06  2212.0722 .0666 .77  46
  2066.637790  3.502D-13  2.513D-06  2286.0162 .0663 .77  48
  2066.889826  3.502D-13  1.799D-06  2363.0645 .0660 .76  50
  2067.152967  3.502D-13  1.267D-06  2443.2160 .0656 .75  52
  2067.427322  3.502D-13  8.775D-07  2526.4696 .0652 .75  54
  2067.713009  3.502D-13  5.979D-07  2612.8241 .0647 .74  56
  2068.010149  3.502D-13  4.008D-07  2702.2782 .0643 .73  58
  2068.318866  3.502D-13  2.643D-07  2794.8307 .0638 .72  60
  2068.639291  3.502D-13  1.715D-07  2890.4802 .0633 .71  62
  2068.971560  3.502D-13  1.095D-07  2989.2254 .0628 .70  64
  2069.315812  3.502D-13  6.884D-08  3091.0648 .0623 .69  66
  2069.672193  3.502D-13  4.258D-08  3195.9971 .0618 .68  68
  2070.040853  3.502D-13  2.592D-08  3304.0207 .0613 .67  70
