 -6.035D-03  7.535D-01
 -3.300D-03  7.466D-01
 -6.515D-03  7.437D-01
 -1.903D-03  7.433D-01
 -4.190D-03  7.352D-01
 -6.490D-03  7.325D-01
 -1.337D-03  7.399D-01
 -2.418D-03  7.332D-01
 -4.742D-03  7.217D-01
 -6.315D-03  7.202D-01
 -9.921D-04  7.385D-01
 -1.765D-03  7.293D-01
 -2.699D-03  7.219D-01
 -5.140D-03  7.064D-01
 -6.086D-03  7.068D-01
 -7.815D-04  7.374D-01
 -1.319D-03  7.286D-01
 -2.042D-03  7.171D-01
 -2.863D-03  7.095D-01
 -5.445D-03  6.896D-01
 -5.839D-03  6.926D-01
 -6.355D-04  7.373D-01
 -1.053D-03  7.275D-01
 -1.526D-03  7.176D-01
 -2.245D-03  7.035D-01
 -2.957D-03  6.964D-01
 -5.684D-03  6.713D-01
 -5.589D-03  6.778D-01
 -5.317D-04  7.376D-01
 -8.609D-04  7.280D-01
 -1.235D-03  7.165D-01
 -1.672D-03  7.060D-01
 -2.403D-03  6.887D-01
 -3.005D-03  6.828D-01
 -5.871D-03  6.518D-01
 -5.343D-03  6.627D-01
 -4.535D-04  7.384D-01
 -7.250D-04  7.287D-01
 -1.013D-03  7.180D-01
 -1.372D-03  7.046D-01
 -1.776D-03  6.939D-01
 -2.528D-03  6.729D-01
 -3.019D-03  6.689D-01
 -6.014D-03  6.312D-01
 -5.105D-03  6.473D-01
 -3.933D-04  7.395D-01
 -6.209D-04  7.301D-01
 -8.586D-04  7.190D-01
 -1.126D-03  7.075D-01
 -1.478D-03  6.921D-01
 -1.850D-03  6.815D-01
 -2.630D-03  6.564D-01
 -3.010D-03  6.550D-01
 -6.119D-03  6.098D-01
 -4.877D-03  6.321D-01
 -3.455D-04  7.409D-01
 -5.407D-04  7.317D-01
 -7.374D-04  7.213D-01
 -9.605D-04  7.088D-01
 -1.212D-03  6.968D-01
 -1.564D-03  6.790D-01
 -1.902D-03  6.691D-01
 -2.712D-03  6.393D-01
 -2.982D-03  6.412D-01
 -6.192D-03  5.878D-01
 -4.659D-03  6.170D-01
 -3.069D-04  7.424D-01
 -4.765D-04  7.337D-01
 -6.447D-04  7.234D-01
 -8.265D-04  7.122D-01
 -1.042D-03  6.983D-01
 -1.279D-03  6.861D-01
 -1.634D-03  6.655D-01
 -1.937D-03  6.570D-01
 -2.778D-03  6.218D-01
 -2.942D-03  6.277D-01
 -6.235D-03  5.652D-01
 -4.451D-03  6.024D-01
 -2.751D-04  7.440D-01
 -4.245D-04  7.357D-01
 -5.696D-04  7.262D-01
 -7.254D-04  7.149D-01
 -8.971D-04  7.032D-01
 -1.108D-03  6.877D-01
 -1.332D-03  6.756D-01
 -1.691D-03  6.519D-01
 -1.957D-03  6.452D-01
 -2.829D-03  6.041D-01
 -2.892D-03  6.147D-01
 -6.254D-03  5.424D-01
 -4.254D-03  5.884D-01
 -2.485D-04  7.457D-01
 -3.814D-04  7.380D-01
 -5.088D-04  7.289D-01
 -6.421D-04  7.186D-01
 -7.906D-04  7.064D-01
 -9.542D-04  6.942D-01
 -1.162D-03  6.770D-01
 -1.372D-03  6.654D-01
 -1.738D-03  6.382D-01
 -1.966D-03  6.339D-01
 -2.868D-03  5.862D-01
 -2.835D-03  6.024D-01
 -6.250D-03  5.193D-01
 -4.066D-03  5.751D-01
 -2.260D-04  7.475D-01
 -3.454D-04  7.402D-01
 -4.582D-04  7.318D-01
 -5.751D-04  7.220D-01
 -7.008D-04  7.112D-01
 -8.445D-04  6.979D-01
 -1.001D-03  6.856D-01
 -1.207D-03  6.664D-01
 -1.402D-03  6.558D-01
 -1.776D-03  6.247D-01
 -1.965D-03  6.233D-01
 -2.896D-03  5.684D-01
 -2.773D-03  5.909D-01
 -6.226D-03  4.962D-01
 -3.889D-03  5.628D-01
 -2.067D-04  7.492D-01
 -3.148D-04  7.426D-01
 -4.158D-04  7.347D-01
 -5.188D-04  7.257D-01
 -6.294D-04  7.151D-01
 -7.493D-04  7.040D-01
 -8.896D-04  6.896D-01
 -1.038D-03  6.775D-01
 -1.245D-03  6.561D-01
 -1.423D-03  6.468D-01
 -1.806D-03  6.113D-01
 -1.957D-03  6.135D-01
 -2.914D-03  5.508D-01
 -2.708D-03  5.803D-01
 -6.184D-03  4.732D-01
 -3.721D-03  5.514D-01
 -1.900D-04  7.509D-01
 -2.885D-04  7.448D-01
 -3.796D-04  7.376D-01
 -4.718D-04  7.292D-01
 -5.687D-04  7.198D-01
 -6.749D-04  7.085D-01
 -7.898D-04  6.972D-01
 -9.275D-04  6.816D-01
 -1.068D-03  6.699D-01
 -1.276D-03  6.460D-01
 -1.438D-03  6.385D-01
 -1.829D-03  5.982D-01
 -1.943D-03  6.045D-01
 -2.924D-03  5.336D-01
 -2.640D-03  5.707D-01
 -6.127D-03  4.504D-01
 -3.562D-03  5.412D-01
 -1.755D-04  7.525D-01
 -2.657D-04  7.470D-01
 -3.486D-04  7.404D-01
 -4.314D-04  7.328D-01
 -5.182D-04  7.239D-01
 -6.105D-04  7.142D-01
 -7.134D-04  7.022D-01
 -8.236D-04  6.910D-01
 -9.596D-04  6.739D-01
 -1.093D-03  6.630D-01
 -1.302D-03  6.364D-01
 -1.446D-03  6.310D-01
 -1.847D-03  5.856D-01
 -1.924D-03  5.966D-01
 -2.925D-03  5.167D-01
 -2.572D-03  5.622D-01
 -6.057D-03  4.280D-01
 -3.412D-03  5.322D-01
 -1.628D-04  7.541D-01
 -2.459D-04  7.491D-01
 -3.216D-04  7.432D-01
 -3.968D-04  7.362D-01
 -4.745D-04  7.283D-01
 -5.574D-04  7.189D-01
 -6.460D-04  7.091D-01
 -7.463D-04  6.963D-01
 -8.519D-04  6.852D-01
 -9.866D-04  6.667D-01
 -1.111D-03  6.568D-01
 -1.322D-03  6.272D-01
 -1.450D-03  6.244D-01
 -1.859D-03  5.734D-01
 -1.901D-03  5.896D-01
 -2.919D-03  5.003D-01
 -2.503D-03  5.548D-01
 -5.975D-03  4.059D-01
 -3.270D-03  5.244D-01
 -1.515D-04  7.556D-01
 -2.284D-04  7.511D-01
 -2.980D-04  7.458D-01
 -3.667D-04  7.395D-01
 -4.372D-04  7.322D-01
 -5.111D-04  7.241D-01
 -5.911D-04  7.142D-01
 -6.763D-04  7.044D-01
 -7.746D-04  6.908D-01
 -8.755D-04  6.802D-01
 -1.009D-03  6.599D-01
 -1.125D-03  6.514D-01
 -1.339D-03  6.185D-01
 -1.449D-03  6.188D-01
 -1.867D-03  5.617D-01
 -1.875D-03  5.836D-01
 -2.908D-03  4.844D-01
 -2.435D-03  5.486D-01
 -5.884D-03  3.844D-01
 -3.137D-03  5.179D-01
 -1.415D-04  7.571D-01
 -2.129D-04  7.530D-01
 -2.772D-04  7.482D-01
 -3.403D-04  7.426D-01
 -4.045D-04  7.361D-01
 -4.717D-04  7.285D-01
 -5.426D-04  7.203D-01
 -6.202D-04  7.100D-01
 -7.023D-04  7.002D-01
 -7.988D-04  6.858D-01
 -8.950D-04  6.757D-01
 -1.028D-03  6.537D-01
 -1.136D-03  6.468D-01
 -1.352D-03  6.103D-01
 -1.445D-03  6.140D-01
 -1.870D-03  5.506D-01
 -1.846D-03  5.787D-01
 -2.890D-03  4.692D-01
 -2.368D-03  5.435D-01
 -5.784D-03  3.635D-01
 -3.010D-03  5.127D-01
 -1.325D-04  7.584D-01
 -1.991D-04  7.548D-01
 -2.588D-04  7.505D-01
 -3.170D-04  7.455D-01
 -3.760D-04  7.396D-01
 -4.370D-04  7.330D-01
 -5.016D-04  7.251D-01
 -5.699D-04  7.169D-01
 -6.455D-04  7.061D-01
 -7.245D-04  6.967D-01
 -8.196D-04  6.812D-01
 -9.109D-04  6.720D-01
 -1.044D-03  6.479D-01
 -1.143D-03  6.430D-01
 -1.361D-03  6.026D-01
 -1.437D-03  6.101D-01
 -1.870D-03  5.401D-01
 -1.816D-03  5.748D-01
 -2.868D-03  4.547D-01
 -2.302D-03  5.395D-01
 -5.678D-03  3.432D-01
 -2.891D-03  5.087D-01
 -1.244D-04  7.596D-01
 -1.867D-04  7.564D-01
 -2.423D-04  7.526D-01
 -2.963D-04  7.482D-01
 -3.506D-04  7.430D-01
 -4.067D-04  7.370D-01
 -4.652D-04  7.303D-01
 -5.277D-04  7.222D-01
 -5.936D-04  7.140D-01
 -6.675D-04  7.027D-01
 -7.434D-04  6.936D-01
 -8.374D-04  6.771D-01
 -9.238D-04  6.689D-01
 -1.057D-03  6.426D-01
 -1.147D-03  6.399D-01
 -1.368D-03  5.955D-01
 -1.428D-03  6.071D-01
 -1.867D-03  5.302D-01
 -1.785D-03  5.720D-01
 -2.841D-03  4.409D-01
 -2.237D-03  5.367D-01
 -5.566D-03  3.237D-01
 -2.779D-03  5.059D-01
 -1.171D-04  7.607D-01
 -1.756D-04  7.579D-01
 -2.276D-04  7.546D-01
 -2.778D-04  7.507D-01
 -3.282D-04  7.461D-01
 -3.798D-04  7.408D-01
 -4.336D-04  7.346D-01
 -4.899D-04  7.280D-01
 -5.506D-04  7.196D-01
 -6.143D-04  7.116D-01
 -6.867D-04  6.997D-01
 -7.596D-04  6.912D-01
 -8.526D-04  6.734D-01
 -9.339D-04  6.665D-01
 -1.068D-03  6.379D-01
 -1.148D-03  6.376D-01
 -1.372D-03  5.890D-01
 -1.416D-03  6.050D-01
 -1.861D-03  5.210D-01
 -1.753D-03  5.701D-01
 -2.811D-03  4.279D-01
 -2.174D-03  5.350D-01
 -5.450D-03  3.049D-01
 -2.674D-03  5.044D-01
 -1.105D-04  7.617D-01
 -1.655D-04  7.592D-01
 -2.143D-04  7.563D-01
 -2.612D-04  7.529D-01
 -3.080D-04  7.489D-01
 -3.559D-04  7.442D-01
 -4.053D-04  7.390D-01
 -4.572D-04  7.326D-01
 -5.117D-04  7.260D-01
 -5.709D-04  7.173D-01
 -6.324D-04  7.096D-01
 -7.035D-04  6.971D-01
 -7.732D-04  6.893D-01
 -8.655D-04  6.702D-01
 -9.417D-04  6.648D-01
 -1.076D-03  6.336D-01
 -1.148D-03  6.361D-01
 -1.374D-03  5.830D-01
 -1.403D-03  6.038D-01
 -1.852D-03  5.125D-01
 -1.721D-03  5.691D-01
 -2.778D-03  4.156D-01
 -2.114D-03  5.343D-01
 -5.331D-03  2.870D-01
 -2.575D-03  5.039D-01
 -1.045D-04  7.625D-01
 -1.564D-04  7.604D-01
 -2.022D-04  7.579D-01
 -2.462D-04  7.549D-01
 -2.900D-04  7.514D-01
 -3.344D-04  7.474D-01
 -3.802D-04  7.426D-01
 -4.278D-04  7.374D-01
 -4.782D-04  7.309D-01
 -5.309D-04  7.245D-01
 -5.887D-04  7.155D-01
 -6.481D-04  7.081D-01
 -7.181D-04  6.950D-01
 -7.847D-04  6.879D-01
 -8.765D-04  6.674D-01
 -9.475D-04  6.636D-01
 -1.082D-03  6.297D-01
 -1.145D-03  6.352D-01
 -1.374D-03  5.775D-01
 -1.388D-03  6.032D-01
 -1.841D-03  5.046D-01
 -1.688D-03  5.689D-01
 -2.742D-03  4.041D-01
 -2.055D-03  5.345D-01
 -5.209D-03  2.698D-01
 -2.481D-03  5.045D-01
 -9.902D-05  7.633D-01
 -1.480D-04  7.615D-01
 -1.913D-04  7.593D-01
 -2.326D-04  7.568D-01
 -2.736D-04  7.537D-01
 -3.151D-04  7.502D-01
 -3.576D-04  7.462D-01
 -4.018D-04  7.413D-01
 -4.479D-04  7.362D-01
 -4.969D-04  7.296D-01
 -5.479D-04  7.233D-01
 -6.046D-04  7.140D-01
 -6.618D-04  7.071D-01
 -7.309D-04  6.931D-01
 -7.943D-04  6.871D-01
 -8.857D-04  6.650D-01
 -9.515D-04  6.630D-01
 -1.087D-03  6.263D-01
 -1.141D-03  6.349D-01
 -1.372D-03  5.725D-01
 -1.373D-03  6.034D-01
 -1.828D-03  4.973D-01
 -1.656D-03  5.696D-01
 -2.703D-03  3.934D-01
 -1.999D-03  5.356D-01
 -5.085D-03  2.535D-01
 -2.393D-03  5.061D-01
 -9.398D-05  7.639D-01
 -1.404D-04  7.624D-01
 -1.813D-04  7.605D-01
 -2.202D-04  7.584D-01
 -2.587D-04  7.558D-01
 -2.976D-04  7.527D-01
 -3.373D-04  7.492D-01
 -3.783D-04  7.452D-01
 -4.212D-04  7.403D-01
 -4.658D-04  7.353D-01
 -5.136D-04  7.285D-01
 -5.630D-04  7.225D-01
 -6.186D-04  7.127D-01
 -6.737D-04  7.064D-01
 -7.419D-04  6.916D-01
 -8.022D-04  6.866D-01
 -8.933D-04  6.629D-01
 -9.539D-04  6.629D-01
 -1.090D-03  6.233D-01
 -1.136D-03  6.352D-01
 -1.369D-03  5.681D-01
 -1.356D-03  6.042D-01
 -1.813D-03  4.907D-01
 -1.624D-03  5.709D-01
 -2.663D-03  3.835D-01
 -1.945D-03  5.375D-01
 -4.961D-03  2.381D-01
 -2.310D-03  5.085D-01
 -8.935D-05  7.644D-01
 -1.334D-04  7.631D-01
 -1.721D-04  7.616D-01
 -2.089D-04  7.597D-01
 -2.452D-04  7.575D-01
 -2.817D-04  7.549D-01
 -3.189D-04  7.519D-01
 -3.572D-04  7.484D-01
 -3.969D-04  7.445D-01
 -4.385D-04  7.395D-01
 -4.818D-04  7.346D-01
 -5.285D-04  7.277D-01
 -5.764D-04  7.220D-01
 -6.310D-04  7.118D-01
 -6.840D-04  7.061D-01
 -7.515D-04  6.903D-01
 -8.086D-04  6.866D-01
 -8.994D-04  6.611D-01
 -9.550D-04  6.632D-01
 -1.092D-03  6.206D-01
 -1.130D-03  6.360D-01
 -1.364D-03  5.641D-01
 -1.340D-03  6.056D-01
 -1.797D-03  4.846D-01
 -1.592D-03  5.729D-01
 -2.621D-03  3.743D-01
