 -5.132D-03  7.851D-01
 -2.912D-03  7.810D-01
 -4.633D-03  7.758D-01
 -1.305D-03  7.814D-01
 -3.768D-03  7.657D-01
 -4.259D-03  7.637D-01
 -8.813D-04  7.754D-01
 -1.539D-03  7.597D-01
 -4.512D-03  7.499D-01
 -3.940D-03  7.485D-01
 -5.434D-04  7.732D-01
 -1.213D-03  7.458D-01
 -1.686D-03  7.378D-01
 -5.135D-03  7.326D-01
 -3.657D-03  7.301D-01
 -4.011D-04  7.655D-01
 -7.094D-04  7.351D-01
 -1.524D-03  7.195D-01
 -1.766D-03  7.139D-01
 -5.647D-03  7.135D-01
 -3.403D-03  7.086D-01
 -2.823D-04  7.616D-01
 -5.700D-04  7.176D-01
 -8.408D-04  7.013D-01
 -1.805D-03  6.934D-01
 -1.799D-03  6.874D-01
 -6.062D-03  6.923D-01
 -3.172D-03  6.837D-01
 -2.200D-04  7.525D-01
 -3.870D-04  7.029D-01
 -7.344D-04  6.785D-01
 -9.377D-04  6.673D-01
 -2.052D-03  6.661D-01
 -1.798D-03  6.578D-01
 -6.391D-03  6.692D-01
 -2.960D-03  6.553D-01
 -1.666D-04  7.471D-01
 -3.176D-04  6.820D-01
 -4.784D-04  6.547D-01
 -8.873D-04  6.418D-01
 -1.005D-03  6.314D-01
 -2.266D-03  6.374D-01
 -1.773D-03  6.247D-01
 -6.647D-03  6.441D-01
 -2.764D-03  6.232D-01
 -1.347D-04  7.369D-01
 -2.338D-04  6.636D-01
 -4.149D-04  6.272D-01
 -5.529D-04  6.086D-01
 -1.026D-03  6.052D-01
 -1.046D-03  5.925D-01
 -2.447D-03  6.069D-01
 -1.732D-03  5.880D-01
 -6.838D-03  6.172D-01
 -2.581D-03  5.872D-01
 -1.069D-04  7.304D-01
 -1.952D-04  6.395D-01
 -2.958D-04  5.978D-01
 -5.071D-04  5.779D-01
 -6.103D-04  5.616D-01
 -1.148D-03  5.675D-01
 -1.068D-03  5.502D-01
 -2.598D-03  5.745D-01
 -1.678D-03  5.473D-01
 -6.973D-03  5.884D-01
 -2.411D-03  5.470D-01
 -8.873D-05  7.195D-01
 -1.511D-04  6.176D-01
 -2.567D-04  5.656D-01
 -3.491D-04  5.371D-01
 -5.917D-04  5.299D-01
 -6.520D-04  5.118D-01
 -1.255D-03  5.284D-01
 -1.073D-03  5.037D-01
 -2.721D-03  5.403D-01
 -1.616D-03  5.022D-01
 -7.058D-03  5.580D-01
 -2.250D-03  5.023D-01
 -7.270D-05  7.121D-01
 -1.280D-04  5.904D-01
 -1.935D-04  5.302D-01
 -3.156D-04  5.007D-01
 -3.925D-04  4.764D-01
 -6.676D-04  4.816D-01
 -6.797D-04  4.580D-01
 -1.346D-03  4.874D-01
 -1.064D-03  4.525D-01
 -2.818D-03  5.043D-01
 -1.548D-03  4.522D-01
 -7.100D-03  5.260D-01
 -2.099D-03  4.527D-01
 -6.157D-05  7.007D-01
 -1.025D-04  5.652D-01
 -1.683D-04  4.931D-01
 -2.311D-04  4.513D-01
 -3.701D-04  4.387D-01
 -4.261D-04  4.130D-01
 -7.342D-04  4.318D-01
 -6.954D-04  3.995D-01
 -1.422D-03  4.445D-01
 -1.046D-03  3.961D-01
 -2.891D-03  4.664D-01
 -1.476D-03  3.968D-01
 -7.104D-03  4.925D-01
 -1.957D-03  3.975D-01
 -5.166D-05  6.927D-01
 -8.775D-05  5.351D-01
 -1.317D-04  4.512D-01
 -2.073D-04  4.085D-01
 -2.626D-04  3.733D-01
 -4.192D-04  3.768D-01
 -4.503D-04  3.449D-01
 -7.916D-04  3.801D-01
 -7.008D-04  3.352D-01
 -1.484D-03  3.996D-01
 -1.019D-03  3.336D-01
 -2.943D-03  4.268D-01
 -1.401D-03  3.352D-01
 -7.074D-03  4.576D-01
 -1.821D-03  3.360D-01
 -4.444D-05  6.812D-01
 -7.199D-05  5.066D-01
 -1.149D-04  4.086D-01
 -1.581D-04  3.489D-01
 -2.435D-04  3.283D-01
 -2.878D-04  2.921D-01
 -4.624D-04  3.133D-01
 -4.660D-04  2.706D-01
 -8.398D-04  3.261D-01
 -6.975D-04  2.639D-01
 -1.532D-03  3.524D-01
 -9.853D-04  2.640D-01
 -2.975D-03  3.855D-01
 -1.326D-03  2.666D-01
 -7.016D-03  4.215D-01
 -1.693D-03  2.674D-01
 -3.797D-05  6.729D-01
