  1.987D+00 -8.337D-01
  5.452D-01 -5.107D-01
  2.048D-01  1.964D-01
  6.277D-02  2.580D+00
 -1.001D-02 -2.122D+01
 -5.093D-02 -4.515D+00
 -7.472D-02 -3.081D+00
 -8.838D-02 -2.504D+00
 -9.568D-02 -2.171D+00
 -9.884D-02 -1.944D+00
 -9.928D-02 -1.776D+00
 -9.794D-02 -1.646D+00
 -9.545D-02 -1.541D+00
 -9.224D-02 -1.457D+00
 -8.864D-02 -1.387D+00
 -8.484D-02 -1.331D+00
 -8.101D-02 -1.285D+00
 -7.724D-02 -1.247D+00
 -7.360D-02 -1.215D+00
 -7.012D-02 -1.189D+00
 -6.682D-02 -1.166D+00
 -6.373D-02 -1.147D+00
 -6.083D-02 -1.130D+00
 -5.812D-02 -1.114D+00
 -5.560D-02 -1.099D+00
 -5.325D-02 -1.084D+00
 -5.107D-02 -1.069D+00
 -4.905D-02 -1.053D+00
 -4.719D-02 -1.035D+00
 -4.551D-02 -1.013D+00
 -4.404D-02 -9.848D-01
 -4.290D-02 -9.444D-01
 -4.242D-02 -8.783D-01
 -4.382D-02 -7.555D-01
 -5.407D-02 -4.953D-01
