  0.000D+00 -1.000D+00
 -4.593D-03  7.892D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -6.151D-03  7.856D-01
  0.000D+00 -1.000D+00
 -1.872D-03  7.926D-01
  0.000D+00 -1.000D+00
 -7.255D-03  7.798D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -2.635D-03  7.882D-01
  0.000D+00 -1.000D+00
 -8.070D-03  7.719D-01
  0.000D+00 -1.000D+00
 -1.076D-03  7.947D-01
  0.000D+00 -1.000D+00
 -3.224D-03  7.818D-01
  0.000D+00 -1.000D+00
 -8.682D-03  7.621D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -1.557D-03  7.902D-01
  0.000D+00 -1.000D+00
 -3.695D-03  7.734D-01
  0.000D+00 -1.000D+00
 -9.144D-03  7.506D-01
  0.000D+00 -1.000D+00
 -7.173D-04  7.961D-01
  0.000D+00 -1.000D+00
 -1.941D-03  7.836D-01
  0.000D+00 -1.000D+00
 -4.076D-03  7.634D-01
  0.000D+00 -1.000D+00
 -9.489D-03  7.374D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -1.058D-03  7.917D-01
  0.000D+00 -1.000D+00
 -2.257D-03  7.753D-01
  0.000D+00 -1.000D+00
 -4.385D-03  7.520D-01
  0.000D+00 -1.000D+00
 -9.742D-03  7.228D-01
  0.000D+00 -1.000D+00
 -5.198D-04  7.972D-01
  0.000D+00 -1.000D+00
 -1.336D-03  7.854D-01
  0.000D+00 -1.000D+00
 -2.522D-03  7.657D-01
  0.000D+00 -1.000D+00
 -4.636D-03  7.394D-01
  0.000D+00 -1.000D+00
 -9.919D-03  7.069D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -7.780D-04  7.930D-01
  0.000D+00 -1.000D+00
 -1.569D-03  7.776D-01
  0.000D+00 -1.000D+00
 -2.744D-03  7.549D-01
  0.000D+00 -1.000D+00
 -4.838D-03  7.259D-01
  0.000D+00 -1.000D+00
 -1.003D-02  6.898D-01
  0.000D+00 -1.000D+00
 -3.978D-04  7.978D-01
  0.000D+00 -1.000D+00
 -9.924D-04  7.872D-01
  0.000D+00 -1.000D+00
 -1.767D-03  7.687D-01
  0.000D+00 -1.000D+00
 -2.930D-03  7.433D-01
  0.000D+00 -1.000D+00
 -4.997D-03  7.115D-01
  0.000D+00 -1.000D+00
 -1.009D-02  6.719D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -6.022D-04  7.940D-01
  0.000D+00 -1.000D+00
 -1.175D-03  7.801D-01
  0.000D+00 -1.000D+00
 -1.937D-03  7.589D-01
  0.000D+00 -1.000D+00
 -3.085D-03  7.311D-01
  0.000D+00 -1.000D+00
 -5.121D-03  6.965D-01
  0.000D+00 -1.000D+00
 -1.011D-02  6.532D-01
  0.000D+00 -1.000D+00
 -3.163D-04  7.982D-01
  0.000D+00 -1.000D+00
 -7.745D-04  7.888D-01
  0.000D+00 -1.000D+00
 -1.331D-03  7.721D-01
  0.000D+00 -1.000D+00
 -2.082D-03  7.486D-01
  0.000D+00 -1.000D+00
 -3.214D-03  7.184D-01
  0.000D+00 -1.000D+00
 -5.213D-03  6.812D-01
  0.000D+00 -1.000D+00
 -1.009D-02  6.340D-01
  0.000D+00 -1.000D+00
  0.000D+00 -1.000D+00
 -4.832D-04  7.948D-01
  0.000D+00 -1.000D+00
 -9.226D-04  7.825D-01
  0.000D+00 -1.000D+00
 -1.467D-03  7.635D-01
  0.000D+00 -1.000D+00
 -2.206D-03  7.379D-01
  0.000D+00 -1.000D+00
 -3.320D-03  7.055D-01
  0.000D+00 -1.000D+00
 -5.278D-03  6.655D-01
  0.000D+00 -1.000D+00
 -1.003D-02  6.143D-01
  0.000D+00 -1.000D+00
 -2.587D-04  7.984D-01
  0.000D+00 -1.000D+00
 -6.259D-04  7.902D-01
  0.000D+00 -1.000D+00
 -1.051D-03  7.756D-01
  0.000D+00 -1.000D+00
 -1.585D-03  7.546D-01
  0.000D+00 -1.000D+00
 -2.311D-03  7.271D-01
